token_input,cost_input(USD),token_output,cost_output(USD),latency(s)
442,0.000221,304,0.000456,3.189033031463623
2566,0.001283,322,0.000483,3.9970786571502686
492,0.000246,239,0.0003585,1.786545991897583
390,0.000195,110,0.000165,1.1453638076782227
559,0.0002795,114,0.000171,1.585200309753418
1329,0.0006645,399,0.0005985,2.9198122024536133
444,0.000222,97,0.0001455,1.2922229766845703
434,0.000217,114,0.000171,1.0651750564575195
673,0.0003365,281,0.0004215,3.0908114910125732
537,0.0002685,323,0.0004845,4.406368017196655
427,0.0002135,93,0.0001395,1.1248703002929688
509,0.0002545,301,0.0004515,3.0845680236816406
401,0.0002005,195,0.0002925,1.7635939121246338
956,0.000478,288,0.000432,3.818932294845581
460,0.00023,110,0.000165,0.9924757480621338
457,0.0002285,147,0.0002205,1.3234314918518066
1379,0.0006895,332,0.000498,2.4354395866394043
461,0.0002305,324,0.000486,2.7539238929748535
428,0.000214,95,0.0001425,1.116852045059204
1138,0.000569,325,0.0004875,4.4556496143341064
470,0.000235,286,0.000429,3.0080065727233887
615,0.0003075,235,0.0003525,2.7639970779418945
357,0.0001785,264,0.000396,2.4518277645111084
498,0.000249,90,0.000135,0.98032546043396
368,0.000184,198,0.000297,2.7108261585235596
509,0.0002545,274,0.000411,2.783785581588745
551,0.0002755,304,0.000456,4.3103392124176025
433,0.0002165,122,0.000183,1.330091953277588
393,0.0001965,99,0.0001485,1.4453699588775635
762,0.000381,263,0.0003945,2.169010639190674
469,0.0002345,92,0.000138,0.9310264587402344
1222,0.000611,293,0.0004395,2.0851263999938965
413,0.0002065,288,0.000432,3.3587024211883545
