token_input,cost_input(USD),token_output,cost_output(USD),latency(s)
1329,0.0006645,146,0.000219,2.2276668548583984
1107,0.0005535,97,0.0001455,1.4324402809143066
1881,0.0009405,104,0.000156,1.3354549407958984
1135,0.0005675,110,0.000165,1.6185753345489502
1337,0.0006685,114,0.000171,1.1414594650268555
1183,0.0005915,117,0.0001755,1.0935444831848145
3307,0.0016535,121,0.0001815,1.1652560234069824
1233,0.0006165,97,0.0001455,1.3349061012268066
1131,0.0005655,107,0.0001605,1.1435837745666504
1300,0.00065,92,0.000138,0.929898738861084
2070,0.001035,125,0.0001875,1.5309727191925049
1185,0.0005925,93,0.0001395,1.289045810699463
1175,0.0005875,86,0.000129,1.1866326332092285
1414,0.000707,103,0.0001545,1.1976954936981201
1278,0.000639,94,0.000141,1.4843339920043945
1168,0.000584,90,0.000135,1.2614269256591797
1250,0.000625,96,0.000144,1.1577649116516113
1142,0.000571,90,0.000135,1.2563834190368652
1697,0.0008485,94,0.000141,1.3885388374328613
1201,0.0006005,115,0.0001725,1.4271109104156494
1198,0.000599,89,0.0001335,0.8524472713470459
2120,0.00106,125,0.0001875,1.3194386959075928
1202,0.000601,100,0.00015,1.732309341430664
1169,0.0005845,91,0.0001365,0.8166022300720215
1879,0.0009395,113,0.0001695,1.428011417388916
1211,0.0006055,93,0.0001395,1.556631326675415
1356,0.000678,144,0.000216,1.908292531967163
1098,0.000549,93,0.0001395,1.0258588790893555
1239,0.0006195,95,0.0001425,1.5672211647033691
1109,0.0005545,93,0.0001395,0.9333012104034424
1250,0.000625,103,0.0001545,1.3919103145599365
1292,0.000646,91,0.0001365,1.1796376705169678
1174,0.000587,97,0.0001455,1.0877747535705566
1134,0.000567,96,0.000144,0.9560694694519043
1503,0.0007515,125,0.0001875,1.118978500366211
1210,0.000605,94,0.000141,1.596073865890503
1963,0.0009815,93,0.0001395,1.4798996448516846
1154,0.000577,99,0.0001485,0.8924510478973389
