token_input,cost_input(USD),token_output,cost_output(USD),latency(s)
954,0.000477,104,0.000156,2.0738236904144287
5443,0.0027215,127,0.0001905,1.6787362098693848
2655,0.0013275,101,0.0001515,1.664752721786499
1799,0.0008995,329,0.0004935,4.086285829544067
1539,0.0007695,144,0.000216,2.441662073135376
1053,0.0005265,87,0.0001305,1.4700236320495605
563,0.0002815,237,0.0003555,1.9205834865570068
589,0.0002945,226,0.000339,1.6001946926116943
729,0.0003645,94,0.000141,1.1522548198699951
1233,0.0006165,102,0.000153,1.2796847820281982
1355,0.0006775,100,0.00015,1.0076966285705566
2490,0.001245,126,0.000189,1.0988450050354004
1090,0.000545,100,0.00015,1.0924022197723389
1611,0.0008055,103,0.0001545,1.0939645767211914
1602,0.000801,114,0.000171,1.9590492248535156
1276,0.000638,124,0.000186,1.343296766281128
933,0.0004665,94,0.000141,0.9317717552185059
903,0.0004515,100,0.00015,1.0435526371002197
771,0.0003855,107,0.0001605,1.3285939693450928
1909,0.0009545,125,0.0001875,1.2764060497283936
1165,0.0005825,265,0.0003975,1.9240303039550781
1616,0.000808,96,0.000144,0.9313716888427734
2060,0.00103,208,0.000312,1.6578726768493652
756,0.000378,102,0.000153,1.3103969097137451
1398,0.000699,144,0.000216,1.3120675086975098
3100,0.00155,102,0.000153,1.1215322017669678
2793,0.0013965,104,0.000156,1.2281243801116943
568,0.000284,250,0.000375,2.0062849521636963
1929,0.0009645,100,0.00015,1.5355024337768555
852,0.000426,233,0.0003495,1.686741828918457
2444,0.001222,102,0.000153,1.341975212097168
5275,0.0026375,111,0.0001665,1.2353336811065674
3094,0.001547,101,0.0001515,1.366227149963379
1657,0.0008285,92,0.000138,0.9442849159240723
1009,0.0005045,96,0.000144,0.8743999004364014
801,0.0004005,242,0.000363,1.7820305824279785
1973,0.0009865,274,0.000411,2.07000470161438
2605,0.0013025,104,0.000156,1.1176998615264893
2354,0.001177,105,0.0001575,1.1136579513549805
1413,0.0007065,120,0.00018,1.0113646984100342
2093,0.0010465,100,0.00015,1.050957441329956
1876,0.000938,110,0.000165,1.3562591075897217
1238,0.000619,90,0.000135,0.9716343879699707
1796,0.000898,93,0.0001395,1.0570263862609863
928,0.000464,90,0.000135,0.9626092910766602
780,0.00039,215,0.0003225,1.7251698970794678
772,0.000386,92,0.000138,0.8332078456878662
978,0.000489,98,0.000147,1.2626807689666748
688,0.000344,93,0.0001395,0.8258161544799805
943,0.0004715,109,0.0001635,1.1178126335144043
835,0.0004175,96,0.000144,0.8858962059020996
721,0.0003605,86,0.000129,0.740502119064331
721,0.0003605,87,0.0001305,0.9755430221557617
