token_input,cost_input(USD),token_output,cost_output(USD),latency(s)
2184,0.00273,151,0.00151,14.544579267501831
7317,0.00914625,146,0.00146,23.501813888549805
4137,0.00517125,183,0.00183,24.822885274887085
3191,0.00398875,222,0.00222,21.709479808807373
2862,0.0035775,629,0.00629,18.95977258682251
2325,0.00290625,477,0.00477,16.08530592918396
1718,0.0021475,123,0.00123,12.077188491821289
1778,0.0022225,372,0.00372,18.097959995269775
1933,0.00241625,148,0.00148,11.600236654281616
2519,0.00314875,119,0.00119,13.897879123687744
2609,0.00326125,298,0.00298,18.943464756011963
3857,0.00482125,233,0.00233,16.736326694488525
2365,0.00295625,131,0.00131,20.46065616607666
2954,0.0036925,135,0.00135,17.65350341796875
2934,0.0036675,677,0.00677,23.068943738937378
2532,0.003165,485,0.00485,19.501589059829712
2191,0.00273875,124,0.00124,14.664017677307129
2142,0.0026775,130,0.0013,15.360145807266235
1979,0.00247375,152,0.00152,15.77104640007019
3367,0.00420875,538,0.00538,26.42173981666565
2417,0.00302125,159,0.00159,18.852330207824707
2973,0.00371625,155,0.00155,21.302042484283447
3508,0.004385,497,0.00497,24.303409337997437
1945,0.00243125,107,0.00107,13.159820318222046
2702,0.0033775,171,0.00171,16.893874406814575
4706,0.0058825,143,0.00143,18.24540662765503
4326,0.0054075,199,0.00199,15.937724113464355
1734,0.0021675,161,0.00161,13.894160747528076
3333,0.00416625,155,0.00155,25.97719931602478
2070,0.0025875,563,0.00563,22.92889094352722
3964,0.004955,108,0.00108,13.107173681259155
6894,0.0086175,514,0.00514,25.932755947113037
4584,0.00573,530,0.0053,21.938427448272705
2991,0.00373875,162,0.00162,19.812825918197632
2266,0.0028325,133,0.00133,15.156280517578125
2001,0.00250125,138,0.00138,11.571881532669067
3463,0.00432875,546,0.00546,25.687636375427246
4105,0.00513125,172,0.00172,16.48169732093811
3684,0.004605,501,0.00501,27.043608903884888
2749,0.00343625,191,0.00191,18.946740865707397
3542,0.0044275,102,0.00102,12.439358234405518
3260,0.004075,138,0.00138,19.800341367721558
2525,0.00315625,114,0.00114,10.486326217651367
3229,0.00403625,522,0.00522,24.24630045890808
2167,0.00270875,153,0.00153,15.651323318481445
2009,0.00251125,600,0.006,26.16835904121399
1992,0.00249,539,0.00539,24.92546582221985
2244,0.002805,132,0.00132,20.603925943374634
1891,0.00236375,115,0.00115,11.216254711151123
2215,0.00276875,134,0.00134,13.146259307861328
2061,0.00257625,121,0.00121,10.789021730422974
1923,0.00240375,512,0.00512,24.59142518043518
1923,0.00240375,518,0.00518,25.146329402923584
1809,0.00226125,128,0.00128,14.436640501022339
1976,0.00247,140,0.0014,14.096389532089233
1752,0.00219,124,0.00124,11.90360164642334
1658,0.0020725,135,0.00135,11.785342931747437
2229,0.00278625,153,0.00153,13.071991682052612
2056,0.00257,109,0.00109,25.31568717956543
1942,0.0024275,103,0.00103,10.474005222320557
2299,0.00287375,143,0.00143,19.15471053123474
2078,0.0025975,134,0.00134,11.298874139785767
1907,0.00238375,120,0.0012,13.354599714279175
2052,0.002565,143,0.00143,12.127755880355835
1792,0.00224,109,0.00109,11.26009726524353
2400,0.003,446,0.00446,18.82123303413391
2211,0.00276375,457,0.00457,22.318371772766113
2015,0.00251875,149,0.00149,20.192262887954712
1669,0.00208625,126,0.00126,12.212881088256836
2342,0.0029275,172,0.00172,14.006309747695923
2198,0.0027475,122,0.00122,12.330622673034668
2084,0.002605,117,0.00117,12.4765043258667
1750,0.0021875,108,0.00108,13.060688972473145
1655,0.00206875,114,0.00114,10.359956502914429
1792,0.00224,114,0.00114,11.276993989944458
1841,0.00230125,135,0.00135,14.176114320755005
1920,0.0024,456,0.00456,20.587867975234985
1986,0.0024825,142,0.00142,19.863725900650024
2147,0.00268375,400,0.004,14.639611005783081
1680,0.0021,117,0.00117,10.116867065429688
1730,0.0021625,472,0.00472,31.854907751083374
2313,0.00289125,133,0.00133,18.102795839309692
1763,0.00220375,119,0.00119,11.88270902633667
2297,0.00287125,157,0.00157,15.769954442977905
2078,0.0025975,134,0.00134,12.737637519836426
2011,0.00251375,104,0.00104,15.60483169555664
2958,0.0036975,99,0.00099,17.130403757095337
1695,0.00211875,117,0.00117,15.83387017250061
1795,0.00224375,108,0.00108,14.298485040664673
2057,0.00257125,122,0.00122,11.789785861968994
2658,0.0033225,133,0.00133,15.679400205612183
1961,0.00245125,95,0.00095,16.41050910949707
1781,0.00222625,85,0.00085,9.488502264022827
1722,0.0021525,87,0.00087,10.223836421966553
1993,0.00249125,428,0.00428,18.315232753753662
2363,0.00295375,180,0.0018,16.417337656021118
1859,0.00232375,97,0.00097,13.454421281814575
1739,0.00217375,109,0.00109,9.310553073883057
1806,0.0022575,129,0.00129,10.557945728302002
3038,0.0037975,149,0.00149,16.46931481361389
1666,0.0020825,89,0.00089,13.956545114517212
1659,0.00207375,103,0.00103,12.377899646759033
2241,0.00280125,114,0.00114,13.777508974075317
2600,0.00325,492,0.00492,29.366199254989624
2024,0.00253,145,0.00145,16.15910005569458
2773,0.00346625,197,0.00197,14.948993444442749
1923,0.00240375,127,0.00127,11.474878072738647
2308,0.002885,106,0.00106,11.494144678115845
1621,0.00202625,101,0.00101,8.960055112838745
2730,0.0034125,99,0.00099,13.2981116771698
2614,0.0032675,237,0.00237,13.378988027572632
1878,0.0023475,144,0.00144,15.18766188621521
1608,0.00201,331,0.00331,15.11556887626648
2417,0.00302125,145,0.00145,16.36829948425293
2496,0.00312,125,0.00125,13.72467565536499
1931,0.00241375,106,0.00106,16.11244487762451
1681,0.00210125,127,0.00127,22.91034460067749
2774,0.0034675,99,0.00099,14.109202146530151
1738,0.0021725,96,0.00096,12.85798716545105
2991,0.00373875,109,0.00109,14.12528920173645
2213,0.00276625,150,0.0015,9.889129161834717
2345,0.00293125,105,0.00105,16.942694902420044
2097,0.00262125,132,0.00132,12.196523666381836
2154,0.0026925,110,0.0011,12.242225170135498
1978,0.0024725,451,0.00451,17.456390857696533
1869,0.00233625,109,0.00109,15.73296856880188
1824,0.00228,117,0.00117,16.059144258499146
1906,0.0023825,107,0.00107,14.167732000350952
1846,0.0023075,136,0.00136,12.142953157424927
1890,0.0023625,120,0.0012,10.398937702178955
12326,0.0154075,156,0.00156,14.78818655014038
4600,0.00575,109,0.00109,10.197088241577148
7994,0.0099925,158,0.00158,18.770577669143677
1491,0.00186375,91,0.00091,8.495452165603638
4643,0.00580375,147,0.00147,23.417605876922607
1517,0.00189625,99,0.00099,8.568553924560547
9617,0.01202125,139,0.00139,18.200277090072632
3519,0.00439875,148,0.00148,11.57516860961914
4726,0.0059075,104,0.00104,12.413147926330566
5821,0.00727625,193,0.00193,16.133985996246338
11991,0.01498875,141,0.00141,12.447698831558228
9443,0.01180375,172,0.00172,16.052305698394775
12337,0.01542125,184,0.00184,16.527784824371338
3693,0.00461625,206,0.00206,18.40897822380066
9131,0.01141375,127,0.00127,17.41807222366333
6957,0.00869625,186,0.00186,16.945424556732178
2925,0.00365625,88,0.00088,13.840226650238037
3957,0.00494625,217,0.00217,13.62654972076416
7285,0.00910625,136,0.00136,13.245403289794922
8573,0.01071625,136,0.00136,15.685824155807495
8502,0.0106275,186,0.00186,15.303921699523926
9054,0.0113175,158,0.00158,13.110967874526978
7488,0.00936,207,0.00207,13.505783319473267
