token_input,cost_input(USD),token_output,cost_output(USD),latency(s)
2093,0.0016744000000000002,267,0.001068,4.103949546813965
7343,0.005874400000000001,310,0.00124,6.9688920974731445
4049,0.0032392000000000002,339,0.001356,7.046778202056885
3121,0.0024968,307,0.001228,6.590658187866211
2757,0.0022056,300,0.0012,5.389512538909912
2255,0.001804,276,0.001104,4.717400550842285
1657,0.0013256000000000001,316,0.001264,5.3295910358428955
1690,0.001352,257,0.001028,4.383720874786377
1843,0.0014744,307,0.001228,6.213280439376831
2460,0.001968,279,0.001116,5.43436861038208
2543,0.0020344,337,0.001348,6.418595790863037
3806,0.0030448000000000003,323,0.001292,6.181145429611206
2270,0.001816,291,0.001164,5.224347114562988
2829,0.0022632000000000004,309,0.001236,5.579594135284424
2838,0.0022704,332,0.001328,5.430865287780762
2458,0.0019664,343,0.001372,5.780958652496338
2083,0.0016664000000000002,326,0.001304,6.30517053604126
2033,0.0016264,307,0.001228,5.5171685218811035
1907,0.0015256000000000002,323,0.001292,5.369850397109985
3267,0.0026136,315,0.00126,5.630052328109741
2372,0.0018976000000000002,351,0.001404,6.104284048080444
2857,0.0022856,296,0.001184,5.78965950012207
3337,0.0026696000000000003,313,0.001252,5.852566719055176
1865,0.001492,278,0.001112,4.963080406188965
2631,0.0021048,273,0.001092,5.168280839920044
4568,0.0036544,311,0.001244,6.24913477897644
4309,0.0034472,320,0.00128,5.911843776702881
1661,0.0013288000000000002,345,0.00138,5.443451642990112
3209,0.0025672000000000004,341,0.001364,6.210916519165039
2001,0.0016008,285,0.00114,4.4351372718811035
3828,0.0030624000000000003,295,0.00118,6.130818128585815
7089,0.0056712,287,0.001148,5.66914701461792
4456,0.0035648000000000003,350,0.0014,6.170663595199585
2950,0.00236,289,0.001156,5.6968324184417725
2188,0.0017504,273,0.001092,4.259477615356445
1927,0.0015416000000000002,307,0.001228,5.092756748199463
3417,0.0027336000000000005,307,0.001228,5.467805862426758
4100,0.00328,322,0.001288,6.35563850402832
3713,0.0029704,291,0.001164,5.735666036605835
2651,0.0021208000000000004,298,0.001192,5.692166328430176
3429,0.0027432000000000003,282,0.001128,5.4780378341674805
3160,0.002528,341,0.001364,6.75864839553833
2435,0.001948,260,0.00104,5.301726579666138
3017,0.0024136,267,0.001068,5.295847177505493
2069,0.0016552000000000001,272,0.001088,4.561089992523193
1891,0.0015128000000000001,284,0.001136,4.917746305465698
1893,0.0015144000000000002,270,0.00108,4.622301340103149
2121,0.0016968000000000003,285,0.00114,5.016582727432251
1791,0.0014328000000000001,269,0.001076,4.207664966583252
2074,0.0016592,305,0.00122,5.200189113616943
1960,0.001568,302,0.001208,5.352373838424683
1835,0.001468,292,0.001168,5.163540601730347
1835,0.001468,292,0.001168,5.104841232299805
1711,0.0013688,266,0.001064,4.298791885375977
1872,0.0014976000000000002,322,0.001288,5.258999824523926
1668,0.0013344000000000001,249,0.000996,4.6595659255981445
1588,0.0012704,269,0.001076,4.64833927154541
2099,0.0016792,272,0.001088,4.52977728843689
1940,0.001552,270,0.00108,4.399491786956787
1839,0.0014712,284,0.001136,5.63274884223938
2174,0.0017392,274,0.001096,4.607092618942261
1957,0.0015656,316,0.001264,5.5125651359558105
1812,0.0014496,315,0.00126,5.434643983840942
1936,0.0015488000000000001,244,0.000976,4.3711934089660645
1701,0.0013608000000000001,256,0.001024,4.274223327636719
2274,0.0018192,299,0.001196,5.464598894119263
2112,0.0016896,316,0.001264,5.369720697402954
1916,0.0015328000000000002,270,0.00108,4.229917764663696
1604,0.0012832,296,0.001184,4.6185302734375
2209,0.0017672,281,0.001124,5.189681768417358
2042,0.0016336000000000002,273,0.001092,5.183073043823242
1962,0.0015696000000000002,277,0.001108,4.848850250244141
1672,0.0013376000000000002,325,0.0013,5.634913921356201
1583,0.0012664,251,0.001004,4.5015809535980225
1700,0.00136,268,0.001072,4.814100027084351
1750,0.0014,269,0.001076,4.094837427139282
1827,0.0014616000000000002,291,0.001164,4.935078859329224
1886,0.0015088000000000002,277,0.001108,4.456038951873779
2005,0.001604,262,0.001048,4.751922607421875
1601,0.0012808000000000001,245,0.00098,4.746279954910278
1646,0.0013168000000000001,339,0.001356,5.647757291793823
2161,0.0017288000000000002,261,0.001044,4.761292219161987
1674,0.0013392,264,0.001056,4.623486757278442
2177,0.0017416,304,0.001216,5.307363510131836
1957,0.0015656,314,0.001256,5.321348190307617
1904,0.0015232,263,0.001052,4.743767261505127
2860,0.002288,268,0.001072,5.014602422714233
1631,0.0013048000000000003,286,0.001144,4.991244077682495
1702,0.0013616000000000001,265,0.00106,4.489973068237305
1960,0.001568,277,0.001108,5.000840187072754
2486,0.0019888,319,0.001276,5.5767481327056885
1853,0.0014824,300,0.0012,4.879878520965576
1697,0.0013576,276,0.001104,4.900356769561768
1638,0.0013104000000000002,291,0.001164,4.986600875854492
1883,0.0015064000000000002,307,0.001228,6.039377450942993
2220,0.001776,327,0.001308,5.077167987823486
1761,0.0014088000000000002,265,0.00106,5.016265869140625
1668,0.0013344000000000001,260,0.00104,4.8608973026275635
1731,0.0013848000000000003,276,0.001104,4.806695461273193
2937,0.0023496,308,0.001232,5.302438259124756
1596,0.0012768000000000002,271,0.001084,4.705257177352905
1576,0.0012608000000000003,240,0.00096,4.256420850753784
2169,0.0017352000000000001,245,0.00098,4.179307222366333
2439,0.0019512,281,0.001124,4.932016611099243
1917,0.0015336000000000002,295,0.00118,4.701017141342163
