token_input,cost_input(USD),token_output,cost_output(USD),latency(s)
1442,0.003605,237,0.00237,2.6513874530792236
2370,0.005925,464,0.00464,6.758982181549072
1480,0.0037,72,0.00072,0.9162840843200684
2495,0.0062375,452,0.00452,4.182654142379761
1863,0.0046575,110,0.0011,5.697565078735352
1968,0.00492,426,0.00426,7.314435005187988
1786,0.004465,109,0.00109,1.2891173362731934
1834,0.004585,116,0.00116,3.2468721866607666
1667,0.0041675,407,0.00407,5.953584432601929
1605,0.0040125,417,0.00417,10.216627359390259
1550,0.003875,90,0.0009,1.1377520561218262
1610,0.004025,336,0.00336,5.172855615615845
1574,0.003935,102,0.00102,1.1979477405548096
1631,0.0040775,99,0.00099,1.2852671146392822
11456,0.02864,520,0.0052,11.105974197387695
4145,0.0103625,97,0.00097,2.485184669494629
1285,0.0032125,69,0.00069,0.949455976486206
4208,0.01052,368,0.00368,14.605525255203247
1307,0.0032675,263,0.00263,2.810816764831543
8845,0.0221125,633,0.00633,15.80037546157837
3186,0.007965,416,0.00416,4.894021511077881
4298,0.010745,341,0.00341,6.670994281768799
11014,0.027535,407,0.00407,17.83951759338379
8737,0.0218425,503,0.00503,9.888990879058838
11464,0.02866,145,0.00145,27.791745901107788
3307,0.0082675,612,0.00612,11.997401475906372
8495,0.0212375,508,0.00508,22.754503965377808
6337,0.0158425,488,0.00488,10.61302900314331
2584,0.00646,75,0.00075,0.8986682891845703
3580,0.00895,582,0.00582,13.004401445388794
6590,0.016475,103,0.00103,7.123590469360352
7797,0.0194925,113,0.00113,16.18226957321167
7799,0.0194975,176,0.00176,17.169636964797974
8334,0.020835,370,0.0037,20.43220853805542
6685,0.0167125,433,0.00433,17.01758575439453
7129,0.0178225,319,0.00319,11.158614873886108
1785,0.0044625,155,0.00155,1.3016738891601562
3153,0.0078825,215,0.00215,9.394421577453613
6322,0.015805,454,0.00454,18.309141159057617
2676,0.00669,326,0.00326,4.005234241485596
2842,0.007105,548,0.00548,5.4379894733428955
4286,0.010715,74,0.00074,2.561723470687866
12842,0.032105,337,0.00337,24.112643480300903
2279,0.0056975,527,0.00527,5.557754755020142
5336,0.01334,428,0.00428,18.65494704246521
8736,0.02184,130,0.0013,9.452757358551025
2189,0.0054725,508,0.00508,7.120190620422363
2145,0.0053625,347,0.00347,4.594579458236694
6445,0.0161125,321,0.00321,11.455344676971436
3981,0.0099525,361,0.00361,10.819409370422363
4991,0.0124775,405,0.00405,9.424019813537598
2703,0.0067575,412,0.00412,10.610909938812256
1403,0.0035075,65,0.00065,0.8710227012634277
1517,0.0037925,304,0.00304,3.5108022689819336
1524,0.00381,282,0.00282,4.055786609649658
1542,0.003855,320,0.0032,5.960244417190552
1420,0.00355,67,0.00067,1.3316764831542969
1426,0.003565,66,0.00066,0.8838064670562744
1522,0.003805,297,0.00297,2.885136365890503
1477,0.0036925,302,0.00302,3.5613949298858643
1514,0.003785,324,0.00324,4.280816078186035
1524,0.00381,261,0.00261,2.8462743759155273
1544,0.00386,330,0.0033,3.7900264263153076
1551,0.0038775,320,0.0032,3.2074053287506104
1518,0.003795,324,0.00324,8.97328519821167
1409,0.0035225,66,0.00066,1.0946874618530273
1452,0.00363,280,0.0028,4.482239007949829
1542,0.003855,307,0.00307,3.9833788871765137
1414,0.003535,66,0.00066,0.8609955310821533
1416,0.00354,73,0.00073,2.3863017559051514
1544,0.00386,322,0.00322,4.826223850250244
1467,0.0036675,71,0.00071,0.947737455368042
1563,0.0039075,78,0.00078,1.1526885032653809
1406,0.003515,271,0.00271,3.0551626682281494
1557,0.0038925,290,0.0029,7.6738176345825195
1669,0.0041725,316,0.00316,3.9019834995269775
1419,0.0035475,66,0.00066,0.8217651844024658
1409,0.0035225,67,0.00067,0.9395859241485596
1545,0.0038625,320,0.0032,4.054430723190308
1421,0.0035525,68,0.00068,0.9842751026153564
1522,0.003805,79,0.00079,1.2087714672088623
1541,0.0038525,103,0.00103,3.6829593181610107
1404,0.00351,326,0.00326,3.8474910259246826
1522,0.003805,317,0.00317,4.098700046539307
1516,0.00379,336,0.00336,10.108162879943848
1563,0.0039075,78,0.00078,1.1712918281555176
1405,0.0035125,338,0.00338,5.326602935791016
1559,0.0038975,78,0.00078,1.1392724514007568
1705,0.0042625,291,0.00291,3.450627565383911
1407,0.0035175,68,0.00068,0.8974311351776123
1589,0.0039725,67,0.00067,0.8637969493865967
1531,0.0038275,78,0.00078,1.0830097198486328
1433,0.0035825,298,0.00298,4.141917943954468
1544,0.00386,287,0.00287,10.349818229675293
1447,0.0036175,66,0.00066,1.6918282508850098
