token_input,cost_input(USD),token_output,cost_output(USD),latency(s)
1563,0.0012504,282,0.001128,5.068968296051025
1513,0.0012104000000000001,308,0.001232,6.068444728851318
785,0.000628,285,0.00114,4.812905311584473
527,0.0004216,312,0.001248,4.995157241821289
1300,0.00104,319,0.001276,4.912709712982178
1398,0.0011184,348,0.001392,6.338948488235474
817,0.0006536000000000001,304,0.001216,4.801055669784546
606,0.0004848,289,0.001156,4.332522869110107
1670,0.001336,267,0.001068,5.2040793895721436
642,0.0005136,261,0.001044,4.493103504180908
1767,0.0014136,326,0.001304,5.99675989151001
1087,0.0008696,288,0.001152,4.403647184371948
1184,0.0009472,294,0.001176,4.81454610824585
1009,0.0008072,306,0.001224,4.7520904541015625
1045,0.000836,308,0.001232,5.120898008346558
870,0.000696,304,0.001216,4.59307861328125
786,0.0006288000000000001,308,0.001232,5.242883682250977
732,0.0005856,306,0.001224,5.001982927322388
794,0.0006352,303,0.001212,5.04538893699646
741,0.0005928000000000001,274,0.001096,4.351858615875244
825,0.00066,319,0.001276,5.064161062240601
12114,0.0096912,306,0.001224,6.241900205612183
3748,0.0029984,311,0.001244,5.78774356842041
7429,0.005943200000000001,304,0.001216,6.2465221881866455
426,0.0003408,252,0.001008,5.036832094192505
3708,0.0029664,302,0.001208,6.0114874839782715
450,0.00036,289,0.001156,4.530022621154785
9136,0.0073088,367,0.001468,7.1773011684417725
2619,0.0020952,326,0.001304,5.898371934890747
3909,0.0031272,283,0.001132,5.440325021743774
5020,0.004016,362,0.001448,7.6356260776519775
11678,0.009342399999999999,313,0.001252,6.859895944595337
8995,0.007196,352,0.001408,7.505042791366577
12113,0.0096904,354,0.001416,7.193084478378296
2756,0.0022048000000000002,342,0.001368,6.7608537673950195
8720,0.006976,339,0.001356,6.148977041244507
6253,0.005002400000000001,304,0.001216,6.021432399749756
1923,0.0015384,306,0.001224,6.293593168258667
2971,0.0023768,352,0.001408,6.938730239868164
6606,0.0052848,295,0.00118,6.002352714538574
7988,0.006390400000000001,288,0.001152,6.167674779891968
7899,0.0063192000000000005,323,0.001292,6.2090044021606445
8553,0.0068424,315,0.00126,6.743187189102173
6818,0.005454400000000001,309,0.001236,5.895590543746948
7170,0.005736,277,0.001108,5.808441162109375
1005,0.000804,317,0.001268,5.0725977420806885
2509,0.0020072,369,0.001476,7.569768667221069
6178,0.0049424000000000004,322,0.001288,6.214494466781616
2096,0.0016768000000000002,315,0.00126,6.000851392745972
2254,0.0018032,350,0.0014,6.272631406784058
3931,0.0031448,289,0.001156,5.7698094844818115
1299,0.0010392,271,0.001084,4.334001779556274
13775,0.01102,288,0.001152,6.763175964355469
1533,0.0012264,330,0.00132,6.409799337387085
5114,0.0040912000000000006,326,0.001304,6.1858415603637695
8993,0.007194400000000001,324,0.001296,7.822363376617432
4452,0.0035616000000000003,320,0.00128,6.1106719970703125
1475,0.00118,339,0.001356,6.051095724105835
1468,0.0011744000000000001,287,0.001148,5.581463098526001
6407,0.0051256,343,0.001372,6.777185440063477
3532,0.0028256,306,0.001224,5.924466133117676
4672,0.0037376,314,0.001256,6.17360782623291
2052,0.0016416000000000002,296,0.001184,5.705657005310059
554,0.00044320000000000004,306,0.001224,5.162930727005005
689,0.0005512000000000001,305,0.00122,5.069879531860352
694,0.0005552,269,0.001076,4.654206037521362
709,0.0005672,301,0.001204,4.710023641586304
579,0.00046320000000000004,261,0.001044,4.174669027328491
582,0.00046560000000000004,263,0.001052,4.38172173500061
697,0.0005576,311,0.001244,4.628390312194824
640,0.000512,255,0.00102,4.203434705734253
685,0.000548,323,0.001292,5.12851095199585
695,0.000556,290,0.00116,4.842531204223633
714,0.0005712,315,0.00126,5.12872052192688
728,0.0005824,280,0.00112,4.818681240081787
686,0.0005488000000000001,301,0.001204,4.648757696151733
563,0.00045040000000000005,299,0.001196,5.057711601257324
619,0.0004952,292,0.001168,4.997978925704956
709,0.0005672,316,0.001264,5.113638162612915
570,0.000456,262,0.001048,4.4357521533966064
573,0.00045840000000000003,269,0.001076,4.455331563949585
721,0.0005768,302,0.001208,4.722114324569702
633,0.0005064000000000001,255,0.00102,4.251322269439697
738,0.0005903999999999999,330,0.00132,5.2518205642700195
561,0.0004488,263,0.001052,4.389477968215942
732,0.0005856,286,0.001144,5.005985498428345
859,0.0006872,274,0.001096,4.468395233154297
577,0.0004616,280,0.00112,4.797681093215942
565,0.000452,296,0.001184,5.23487663269043
718,0.0005744,319,0.001276,4.9868996143341064
580,0.000464,268,0.001072,4.5135180950164795
693,0.0005543999999999999,271,0.001084,4.481558322906494
718,0.0005744,292,0.001168,4.370496511459351
555,0.000444,291,0.001164,4.746586561203003
693,0.0005543999999999999,266,0.001064,4.308728456497192
688,0.0005503999999999999,317,0.001268,4.970063209533691
740,0.000592,297,0.001188,5.16718316078186
560,0.000448,287,0.001148,4.486379384994507
735,0.000588,276,0.001104,4.912326097488403
901,0.0007208000000000001,313,0.001252,5.34436559677124
562,0.00044960000000000003,286,0.001144,4.861286163330078
768,0.0006144000000000001,258,0.001032,4.506235837936401
708,0.0005664,339,0.001356,5.500027894973755
595,0.000476,284,0.001136,4.861742258071899
712,0.0005696000000000001,343,0.001372,5.328406572341919
607,0.00048560000000000004,340,0.00136,4.996701955795288
