token_input,cost_input(USD),token_output,cost_output(USD),latency(s)
1072,0.0001072,153,6.12e-05,1.4755709171295166
6218,0.0006218,144,5.7600000000000004e-05,1.0766961574554443
3033,0.0003033,315,0.000126,2.1473052501678467
2084,0.0002084,144,5.7600000000000004e-05,1.3875975608825684
1747,0.00017470000000000002,184,7.360000000000001e-05,1.5429346561431885
1213,0.00012130000000000001,135,5.4e-05,1.02785325050354
603,6.03e-05,300,0.00012,2.0693860054016113
665,6.65e-05,281,0.00011240000000000001,2.0404388904571533
820,8.2e-05,246,9.84e-05,1.8089838027954102
1407,0.0001407,128,5.1200000000000004e-05,1.0711941719055176
1497,0.0001497,320,0.000128,2.1018569469451904
2735,0.0002735,223,8.92e-05,1.8060660362243652
1253,0.0001253,114,4.5600000000000004e-05,0.9243733882904053
1843,0.0001843,153,6.12e-05,1.2146408557891846
1823,0.0001823,145,5.8e-05,1.0240206718444824
1422,0.00014220000000000001,174,6.960000000000001e-05,1.29585599899292
1076,0.00010760000000000001,122,4.880000000000001e-05,0.8476145267486572
1030,0.000103,159,6.36e-05,1.3632075786590576
867,8.67e-05,142,5.6800000000000005e-05,1.0200953483581543
2251,0.00022510000000000002,142,5.6800000000000005e-05,0.9927694797515869
1303,0.00013030000000000002,170,6.8e-05,1.4520654678344727
1865,0.0001865,164,6.560000000000001e-05,1.1266975402832031
2394,0.00023940000000000002,129,5.16e-05,0.8983068466186523
831,8.310000000000001e-05,104,4.16e-05,0.7885546684265137
1591,0.00015910000000000002,203,8.120000000000001e-05,1.272512674331665
3595,0.0003595,128,5.1200000000000004e-05,0.9972383975982666
3217,0.00032170000000000007,148,5.92e-05,1.3271946907043457
619,6.19e-05,355,0.000142,2.624790668487549
2217,0.00022170000000000002,139,5.56e-05,1.257413387298584
960,9.6e-05,138,5.52e-05,0.9532663822174072
2855,0.0002855,134,5.36e-05,1.1138432025909424
5817,0.0005817000000000001,142,5.6800000000000005e-05,1.138883352279663
3464,0.0003464,190,7.6e-05,1.2000885009765625
1877,0.0001877,154,6.16e-05,1.0315842628479004
1152,0.00011520000000000001,136,5.440000000000001e-05,0.9150071144104004
890,8.9e-05,144,5.7600000000000004e-05,1.1679542064666748
2347,0.0002347,142,5.6800000000000005e-05,1.16025710105896
2996,0.0002996,154,6.16e-05,1.2211053371429443
2572,0.00025719999999999996,131,5.2400000000000007e-05,0.8756363391876221
1642,0.0001642,156,6.240000000000001e-05,1.0399258136749268
2435,0.0002435,116,4.64e-05,0.9312295913696289
2157,0.0002157,172,6.879999999999999e-05,1.1381304264068604
1414,0.0001414,105,4.2e-05,0.770646333694458
2113,0.0002113,130,5.2e-05,0.98667311668396
1051,0.00010510000000000001,104,4.16e-05,0.7138903141021729
893,8.930000000000002e-05,117,4.6800000000000006e-05,1.0032451152801514
874,8.740000000000001e-05,113,4.52e-05,0.775810956954956
1129,0.0001129,149,5.96e-05,0.9761319160461426
776,7.76e-05,228,9.120000000000001e-05,1.5054502487182617
1100,0.00011,121,4.8400000000000004e-05,1.2389731407165527
946,9.460000000000001e-05,118,4.72e-05,0.9456741809844971
808,8.080000000000001e-05,100,4e-05,0.7110283374786377
808,8.080000000000001e-05,100,4e-05,0.7360448837280273
695,6.95e-05,368,0.00014720000000000003,3.1427626609802246
861,8.61e-05,140,5.6e-05,1.0808980464935303
637,6.37e-05,363,0.0001452,2.426452875137329
543,5.4300000000000005e-05,290,0.000116,1.889981985092163
1114,0.00011140000000000001,148,5.92e-05,1.1430957317352295
941,9.410000000000001e-05,262,0.00010480000000000001,1.6862173080444336
827,8.27e-05,100,4e-05,0.723064661026001
1184,0.0001184,194,7.76e-05,1.3184750080108643
963,9.630000000000001e-05,130,5.2e-05,0.8748559951782227
792,7.92e-05,225,9e-05,1.4862582683563232
937,9.37e-05,134,5.36e-05,1.075103998184204
678,6.78e-05,255,0.000102,1.7589399814605713
1284,0.0001284,138,5.52e-05,0.9218227863311768
1096,0.00010960000000000001,215,8.6e-05,1.2572524547576904
899,8.99e-05,141,5.640000000000001e-05,1.0575180053710938
555,5.55e-05,138,5.52e-05,0.8607900142669678
1226,0.0001226,151,6.0400000000000004e-05,1.052274465560913
1083,0.00010830000000000002,124,4.96e-05,0.8970105648040771
968,9.680000000000001e-05,107,4.2800000000000004e-05,0.9357278347015381
636,6.36e-05,274,0.00010960000000000001,1.8324737548828125
540,5.4e-05,322,0.00012880000000000001,2.087341070175171
677,6.77e-05,331,0.0001324,2.1723287105560303
726,7.26e-05,260,0.000104,1.4916348457336426
805,8.05e-05,266,0.00010640000000000001,1.6765973567962646
871,8.71e-05,131,5.2400000000000007e-05,0.9754903316497803
1032,0.0001032,112,4.4800000000000005e-05,0.8548743724822998
565,5.65e-05,229,9.16e-05,1.5149598121643066
615,6.15e-05,316,0.0001264,2.0169637203216553
1197,0.00011970000000000001,143,5.72e-05,0.971545934677124
648,6.48e-05,263,0.00010520000000000001,1.7485466003417969
1182,0.0001182,135,5.4e-05,0.9993879795074463
963,9.630000000000001e-05,130,5.2e-05,1.1883409023284912
896,8.960000000000001e-05,101,4.0400000000000006e-05,0.9405584335327148
1842,0.0001842,101,4.0400000000000006e-05,0.7121007442474365
580,5.8e-05,267,0.00010680000000000001,1.6815791130065918
680,6.8e-05,411,0.0001644,2.722550630569458
942,9.42e-05,119,4.76e-05,0.970982551574707
1542,0.0001542,173,6.92e-05,1.2862231731414795
845,8.45e-05,119,4.76e-05,0.8559038639068604
666,6.66e-05,276,0.0001104,1.9524164199829102
607,6.0700000000000005e-05,377,0.0001508,2.6254184246063232
878,8.78e-05,101,4.0400000000000006e-05,0.8969533443450928
1247,0.0001247,173,6.92e-05,1.264347791671753
743,7.43e-05,238,9.52e-05,1.7282094955444336
624,6.240000000000001e-05,307,0.0001228,2.0132412910461426
691,6.910000000000001e-05,250,0.0001,1.7865185737609863
1921,0.00019210000000000003,139,5.56e-05,1.036916732788086
551,5.5100000000000004e-05,259,0.00010360000000000001,1.7091825008392334
544,5.440000000000001e-05,224,8.960000000000001e-05,1.6011183261871338
1126,0.00011260000000000001,138,5.52e-05,1.1333427429199219
1483,0.0001483,123,4.92e-05,0.8603227138519287
908,9.080000000000001e-05,232,9.28e-05,1.3889875411987305
1655,0.0001655,185,7.4e-05,1.259505271911621
808,8.080000000000001e-05,263,0.00010520000000000001,1.660388708114624
1189,0.0001189,111,4.440000000000001e-05,0.8234484195709229
506,5.0600000000000003e-05,432,0.0001728,2.916456937789917
1615,0.0001615,346,0.0001384,2.3081369400024414
1493,0.00014930000000000002,245,9.8e-05,1.6952669620513916
763,7.63e-05,350,0.00014,2.0075948238372803
493,4.9300000000000006e-05,445,0.000178,2.6670076847076416
1300,0.00013,147,5.8800000000000006e-05,0.9595472812652588
1377,0.0001377,130,5.2e-05,0.9965262413024902
819,8.190000000000001e-05,106,4.240000000000001e-05,0.9179644584655762
566,5.66e-05,212,8.480000000000001e-05,1.2712323665618896
