token_input,cost_input(USD),token_output,cost_output(USD),latency(s)
3134,0.00031340000000000003,255,0.000102,1.5306968688964844
3015,0.0003015,197,7.880000000000002e-05,1.1511602401733398
3441,0.0003441,185,7.4e-05,1.202563762664795
2996,0.0002996,210,8.4e-05,1.265207052230835
3478,0.0003478,166,6.64e-05,1.2425389289855957
3134,0.00031340000000000003,208,8.32e-05,1.2531445026397705
7544,0.0007544000000000001,217,8.680000000000001e-05,1.4917492866516113
7826,0.0007826,321,0.0001284,1.9786937236785889
2925,0.0002925,194,7.76e-05,1.3388872146606445
3819,0.0003819,239,9.56e-05,1.5225977897644043
3227,0.00032270000000000004,224,8.960000000000001e-05,1.3957023620605469
3356,0.0003356,212,8.480000000000001e-05,1.3461782932281494
4520,0.000452,206,8.240000000000001e-05,1.304518699645996
3158,0.00031580000000000003,187,7.48e-05,1.2132577896118164
3109,0.0003109,274,0.00010960000000000001,1.589524269104004
2418,0.00024180000000000002,203,8.120000000000001e-05,1.2651331424713135
3368,0.0003368,195,7.8e-05,1.5417077541351318
3018,0.0003018,188,7.52e-05,1.29716157913208
3157,0.00031570000000000003,177,7.08e-05,1.202556848526001
4164,0.00041640000000000004,399,0.00015960000000000003,2.190772294998169
3201,0.00032010000000000003,186,7.44e-05,1.1742923259735107
3779,0.0003779,261,0.0001044,1.4846184253692627
2965,0.0002965,160,6.4e-05,1.2133452892303467
3561,0.00035610000000000004,189,7.560000000000001e-05,1.16218900680542
3008,0.0003008,262,0.00010480000000000001,1.7067816257476807
3569,0.00035690000000000006,223,8.92e-05,1.4282939434051514
4361,0.00043610000000000003,282,0.00011280000000000002,1.8115403652191162
4351,0.0004351,253,0.00010120000000000001,1.4874019622802734
4614,0.00046140000000000005,184,7.360000000000001e-05,1.3600902557373047
3810,0.000381,207,8.280000000000001e-05,1.2284929752349854
5399,0.0005399,179,7.16e-05,1.1965587139129639
2897,0.0002897,161,6.440000000000001e-05,1.0164453983306885
5285,0.0005285,248,9.92e-05,1.582000732421875
3033,0.0003033,174,6.960000000000001e-05,1.078869342803955
4204,0.00042040000000000003,176,7.04e-05,1.3237738609313965
4286,0.0004286,208,8.32e-05,1.4102988243103027
4148,0.0004148,196,7.840000000000001e-05,1.3177151679992676
3998,0.0003998,178,7.120000000000001e-05,1.18363356590271
3518,0.0003518,202,8.080000000000001e-05,1.2481155395507812
3273,0.0003273,266,0.00010640000000000001,1.6977317333221436
3880,0.000388,322,0.00012880000000000001,1.7260818481445312
4552,0.00045520000000000006,245,9.8e-05,1.5601439476013184
4766,0.00047660000000000004,176,7.04e-05,1.1345388889312744
2757,0.0002757,166,6.64e-05,1.0297000408172607
3240,0.000324,167,6.68e-05,1.2389357089996338
3701,0.0003701,209,8.360000000000001e-05,1.2793099880218506
4706,0.0004706,209,8.360000000000001e-05,1.3192169666290283
2757,0.0002757,194,7.76e-05,1.4062092304229736
3309,0.0003309,193,7.72e-05,1.1425135135650635
3336,0.00033360000000000003,244,9.760000000000001e-05,1.542159080505371
3217,0.00032170000000000007,172,6.879999999999999e-05,1.605543613433838
