token_input,cost_input(USD),token_output,cost_output(USD),latency(s)
3150,0.0039375,243,0.00243,10.980833530426025
3027,0.00378375,222,0.00222,19.57512140274048
3464,0.00433,209,0.00209,20.97363781929016
3006,0.0037575,222,0.00222,12.680629014968872
3492,0.004365,525,0.00525,23.231733560562134
3150,0.0039375,241,0.00241,11.547547101974487
7421,0.00927625,240,0.0024,20.45082449913025
7762,0.0097025,235,0.00235,19.457122325897217
2938,0.0036725,235,0.00235,16.02309274673462
3825,0.00478125,855,0.00855,46.72902774810791
3247,0.00405875,248,0.00248,25.155544757843018
3356,0.004195,227,0.00227,17.686537742614746
4499,0.00562375,223,0.00223,15.03934907913208
3170,0.0039625,211,0.00211,12.916128635406494
3121,0.00390125,250,0.0025,17.350582361221313
2453,0.00306625,206,0.00206,11.865062475204468
3381,0.00422625,214,0.00214,13.608458280563354
3033,0.00379125,202,0.00202,11.309587955474854
3167,0.00395875,193,0.00193,15.216848850250244
4176,0.00522,267,0.00267,16.16411066055298
3223,0.00402875,211,0.00211,15.27617621421814
3785,0.00473125,233,0.00233,22.673630237579346
2980,0.003725,214,0.00214,13.248325109481812
3569,0.00446125,232,0.00232,16.292789220809937
3026,0.0037825,235,0.00235,18.20891237258911
3582,0.0044775,295,0.00295,22.655200958251953
4372,0.005465,198,0.00198,13.723169565200806
4334,0.0054175,255,0.00255,12.07970380783081
4638,0.0057975,210,0.0021,17.29106307029724
3808,0.00476,220,0.0022,23.146551847457886
5349,0.00668625,258,0.00258,26.252544164657593
2912,0.00364,226,0.00226,15.543685674667358
5258,0.0065725,237,0.00237,19.864766836166382
3044,0.003805,190,0.0019,15.273872137069702
4175,0.00521875,227,0.00227,20.753824472427368
4291,0.00536375,235,0.00235,25.333152294158936
4133,0.00516625,323,0.00323,29.96843695640564
3994,0.0049925,183,0.00183,19.021836519241333
3578,0.0044725,243,0.00243,15.573142528533936
3294,0.0041175,288,0.00288,15.323364973068237
3867,0.00483375,284,0.00284,23.35743498802185
4549,0.00568625,269,0.00269,19.1870698928833
4770,0.0059625,237,0.00237,16.272509336471558
2769,0.00346125,200,0.002,17.102126836776733
3246,0.0040575,250,0.0025,27.523881435394287
3672,0.00459,245,0.00245,12.124746561050415
4674,0.0058425,240,0.0024,23.697041988372803
2770,0.0034625,188,0.00188,15.060878992080688
3327,0.00415875,236,0.00236,18.904764413833618
3353,0.00419125,252,0.00252,17.574718713760376
3237,0.00404625,199,0.00199,16.212141513824463
4060,0.005075,301,0.00301,21.05280041694641
3713,0.00464125,223,0.00223,13.63442587852478
4237,0.00529625,207,0.00207,22.091318368911743
3253,0.00406625,340,0.0034,17.325451374053955
2918,0.0036475,216,0.00216,13.50100564956665
3070,0.0038375,190,0.0019,13.273487329483032
2949,0.00368625,214,0.00214,11.624265670776367
3261,0.00407625,226,0.00226,14.987281560897827
2815,0.00351875,188,0.00188,10.646733045578003
2996,0.003745,214,0.00214,13.237025737762451
2919,0.00364875,200,0.002,17.59712529182434
3400,0.00425,214,0.00214,18.990821361541748
3411,0.00426375,216,0.00216,20.77915358543396
3433,0.00429125,228,0.00228,17.12157702445984
2859,0.00357375,237,0.00237,13.355154037475586
3463,0.00432875,227,0.00227,28.523847579956055
2902,0.0036275,274,0.00274,13.994005918502808
3426,0.0042825,254,0.00254,13.523506879806519
4419,0.00552375,254,0.00254,19.960083961486816
2955,0.00369375,253,0.00253,21.632325887680054
2881,0.00360125,194,0.00194,14.910826683044434
2979,0.00372375,235,0.00235,17.38909602165222
3359,0.00419875,225,0.00225,19.114556312561035
3209,0.00401125,252,0.00252,25.873289585113525
2701,0.00337625,220,0.0022,15.24343991279602
2748,0.003435,217,0.00217,15.384150266647339
2859,0.00357375,220,0.0022,15.930890321731567
3139,0.00392375,199,0.00199,18.958871603012085
3101,0.00387625,174,0.00174,12.6467125415802
2779,0.00347375,201,0.00201,12.684581995010376
2772,0.003465,180,0.0018,12.103441953659058
2812,0.003515,207,0.00207,10.839481115341187
2724,0.003405,165,0.00165,9.484898328781128
2774,0.0034675,207,0.00207,12.663371086120605
2737,0.00342125,174,0.00174,11.881042718887329
2755,0.00344375,191,0.00191,17.764179944992065
2821,0.00352625,187,0.00187,10.327725410461426
2774,0.0034675,199,0.00199,19.157501459121704
2772,0.003465,187,0.00187,12.67377519607544
2733,0.00341625,181,0.00181,16.39564561843872
2861,0.00357625,192,0.00192,16.032607078552246
2775,0.00346875,204,0.00204,11.141075372695923
2739,0.00342375,185,0.00185,9.007513523101807
2834,0.0035425,208,0.00208,15.229865550994873
