token_input,cost_input(USD),token_output,cost_output(USD),latency(s)
1414,0.000707,189,0.0002835,2.4692296981811523
1289,0.0006445,230,0.000345,1.7841463088989258
1756,0.000878,311,0.0004665,3.1999013423919678
1279,0.0006395,139,0.0002085,1.9288439750671387
1737,0.0008685,383,0.0005745,3.975277900695801
1407,0.0007035,187,0.0002805,1.4662511348724365
5518,0.002759,149,0.0002235,1.5223581790924072
5938,0.002969,316,0.000474,2.536172866821289
1202,0.000601,237,0.0003555,2.0139927864074707
1981,0.0009905,400,0.0006,3.0029635429382324
1500,0.00075,248,0.000372,1.769021987915039
1627,0.0008135,286,0.000429,4.129938125610352
2717,0.0013585,337,0.0005055,2.4584288597106934
1427,0.0007135,212,0.000318,2.3403444290161133
1387,0.0006935,225,0.0003375,2.4348723888397217
768,0.000384,178,0.000267,1.7494654655456543
1577,0.0007885,345,0.0005175,3.5542736053466797
1257,0.0006285,207,0.0003105,1.5672378540039062
1408,0.000704,360,0.00054,2.3916807174682617
2387,0.0011935,375,0.0005625,2.486717700958252
1433,0.0007165,139,0.0002085,1.525874376296997
2044,0.001022,315,0.0004725,3.476093053817749
1234,0.000617,142,0.000213,1.3585829734802246
1807,0.0009035,360,0.00054,2.332918405532837
1293,0.0006465,205,0.0003075,1.94154953956604
1789,0.0008945,193,0.0002895,1.7815449237823486
2608,0.001304,353,0.0005295,3.4038965702056885
2469,0.0012345,365,0.0005475,3.539135694503784
2809,0.0014045,404,0.000606,3.525118589401245
2103,0.0010515,309,0.0004635,2.289628028869629
3566,0.001783,481,0.0007215,3.3463504314422607
1160,0.00058,149,0.0002235,1.8145596981048584
3532,0.001766,345,0.0005175,2.5945885181427
1308,0.000654,161,0.0002415,1.3973634243011475
2436,0.001218,340,0.00051,2.440122604370117
2531,0.0012655,354,0.000531,2.3581933975219727
2363,0.0011815,357,0.0005355,3.001965284347534
2198,0.001099,151,0.0002265,1.2678556442260742
1817,0.0009085,454,0.000681,2.904097318649292
1527,0.0007635,400,0.0006,2.3843140602111816
2096,0.001048,749,0.0011235,5.068310499191284
2679,0.0013395,227,0.0003405,1.8949558734893799
2960,0.00148,290,0.000435,2.1074764728546143
1096,0.000548,125,0.0001875,1.300116777420044
1519,0.0007595,347,0.0005205,2.461989164352417
1985,0.0009925,315,0.0004725,4.078096389770508
2859,0.0014295,391,0.0005865,2.569023847579956
1093,0.0005465,147,0.0002205,1.2280824184417725
1575,0.0007875,382,0.000573,2.6941967010498047
1599,0.0007995,369,0.0005535,3.4684865474700928
1495,0.0007475,174,0.000261,1.4324970245361328
2245,0.0011225,457,0.0006855,3.0985963344573975
1881,0.0009405,334,0.000501,2.648642063140869
2406,0.001203,308,0.000462,3.301046133041382
1514,0.000757,343,0.0005145,2.386744976043701
1188,0.000594,169,0.0002535,1.3022968769073486
1325,0.0006625,227,0.0003405,1.725109577178955
1222,0.000611,205,0.0003075,2.277265787124634
1448,0.000724,380,0.00057,2.384772777557373
1071,0.0005355,169,0.0002535,1.7186086177825928
1267,0.0006335,276,0.000414,2.2815706729888916
1162,0.000581,159,0.0002385,1.5366215705871582
1589,0.0007945,316,0.000474,2.241676092147827
1627,0.0008135,183,0.0002745,1.3842649459838867
1699,0.0008495,329,0.0004935,2.304377317428589
1120,0.00056,210,0.000315,1.5057868957519531
1660,0.00083,338,0.000507,2.271373748779297
1160,0.00058,504,0.000756,3.5186476707458496
1597,0.0007985,335,0.0005025,3.5645012855529785
2634,0.001317,476,0.000714,3.1890692710876465
1223,0.0006115,182,0.000273,1.289262294769287
1146,0.000573,189,0.0002835,1.4788265228271484
1240,0.00062,183,0.0002745,1.4968693256378174
1529,0.0007645,182,0.000273,1.4307878017425537
1451,0.0007255,147,0.0002205,1.0682270526885986
958,0.000479,164,0.000246,1.9459834098815918
1010,0.000505,125,0.0001875,0.9795069694519043
1115,0.0005575,156,0.000234,1.6836740970611572
1359,0.0006795,196,0.000294,1.4211375713348389
1283,0.0006415,269,0.0004035,2.619290351867676
1034,0.000517,144,0.000216,1.2259624004364014
1020,0.00051,131,0.0001965,1.0682528018951416
1064,0.000532,144,0.000216,1.184908151626587
986,0.000493,132,0.000198,1.3475923538208008
1041,0.0005205,224,0.000336,2.29738187789917
996,0.000498,145,0.0002175,1.0604538917541504
1015,0.0005075,142,0.000213,1.052626371383667
1072,0.000536,140,0.00021,1.2307548522949219
1023,0.0005115,165,0.0002475,1.196457862854004
1023,0.0005115,159,0.0002385,1.4847311973571777
993,0.0004965,139,0.0002085,1.085047960281372
1113,0.0005565,153,0.0002295,1.4265234470367432
1036,0.000518,173,0.0002595,1.494140625
995,0.0004975,143,0.0002145,1.0998539924621582
1081,0.0005405,137,0.0002055,1.1194696426391602
