token_input,cost_input(USD),token_output,cost_output(USD),latency(s)
2942,0.007355,200,0.002,2.3159945011138916
2819,0.0070475,250,0.0025,1.94754958152771
3272,0.00818,169,0.00169,2.1349785327911377
2809,0.0070225,185,0.00185,1.8322350978851318
3255,0.0081375,155,0.00155,1.4478600025177002
2936,0.00734,223,0.00223,2.0137977600097656
7031,0.0175775,187,0.00187,2.020428419113159
7459,0.0186475,226,0.00226,2.3957343101501465
2725,0.0068125,220,0.0022,3.2012131214141846
3512,0.00878,226,0.00226,5.945020914077759
3025,0.0075625,299,0.00299,6.408867835998535
3149,0.0078725,228,0.00228,7.5285844802856445
4247,0.0106175,229,0.00229,9.34250807762146
2962,0.007405,203,0.00203,1.7042021751403809
2915,0.0072875,209,0.00209,1.7075464725494385
2282,0.005705,161,0.00161,12.166308403015137
3109,0.0077725,176,0.00176,6.593998670578003
2779,0.0069475,185,0.00185,6.956054925918579
2937,0.0073425,165,0.00165,5.864037752151489
3908,0.00977,274,0.00274,10.115009546279907
2957,0.0073925,215,0.00215,5.2741148471832275
3568,0.00892,280,0.0028,8.142275094985962
2760,0.0069,200,0.002,4.656161069869995
3333,0.0083325,231,0.00231,2.06673264503479
2821,0.0070525,234,0.00234,9.359551668167114
3320,0.0083,203,0.00203,9.516304016113281
4135,0.0103375,244,0.00244,8.873125791549683
4007,0.0100175,218,0.00218,9.20544171333313
4330,0.010825,199,0.00199,1.9297125339508057
3622,0.009055,257,0.00257,11.13599157333374
5094,0.012735,278,0.00278,14.447834253311157
2688,0.00672,199,0.00199,5.06914210319519
5064,0.01266,242,0.00242,11.721975088119507
2833,0.0070825,196,0.00196,5.8378379344940186
3958,0.009895,321,0.00321,8.370115280151367
4056,0.01014,204,0.00204,3.6560354232788086
3897,0.0097425,320,0.0032,3.1197497844696045
3725,0.0093125,163,0.00163,1.5688061714172363
3047,0.0076175,208,0.00208,2.8730359077453613
3621,0.0090525,354,0.00354,4.94552755355835
4206,0.010515,255,0.00255,14.378661870956421
4490,0.011225,225,0.00225,3.3622500896453857
2617,0.0065425,158,0.00158,1.8298554420471191
3507,0.0087675,200,0.002,1.9443750381469727
4397,0.0109925,219,0.00219,11.437793016433716
2615,0.0065375,152,0.00152,2.2920355796813965
3105,0.0077625,277,0.00277,10.22916555404663
3129,0.0078225,216,0.00216,5.921485424041748
3021,0.0075525,179,0.00179,1.6791198253631592
3756,0.00939,370,0.0037,3.078707695007324
3413,0.0085325,240,0.0024,9.618947982788086
3044,0.00761,275,0.00275,4.595855712890625
2715,0.0067875,193,0.00193,1.8659484386444092
2850,0.007125,202,0.00202,2.8516950607299805
2746,0.006865,241,0.00241,12.663421869277954
2979,0.0074475,214,0.00214,2.263943910598755
2598,0.006495,200,0.002,8.84389877319336
2793,0.0069825,237,0.00237,7.7169201374053955
2690,0.006725,159,0.00159,4.540449380874634
3118,0.007795,150,0.0015,1.6233718395233154
3152,0.00788,176,0.00176,4.948496580123901
3222,0.008055,251,0.00251,6.290135860443115
2648,0.00662,228,0.00228,9.091459274291992
3190,0.007975,215,0.00215,11.40436315536499
2693,0.0067325,236,0.00236,5.575927495956421
3127,0.0078175,213,0.00213,6.453805446624756
4158,0.010395,230,0.0023,1.9668254852294922
2752,0.00688,225,0.00225,12.59978699684143
2673,0.0066825,157,0.00157,1.6950597763061523
2760,0.0069,209,0.00209,10.426658868789673
3054,0.007635,172,0.00172,1.63309907913208
2980,0.00745,202,0.00202,9.027336597442627
2485,0.0062125,156,0.00156,7.100005626678467
2538,0.006345,202,0.00202,2.1816108226776123
2641,0.0066025,157,0.00157,1.6759467124938965
2886,0.007215,167,0.00167,8.567647218704224
2811,0.0070275,141,0.00141,8.008423089981079
2557,0.0063925,160,0.0016,1.4634921550750732
2548,0.00637,156,0.00156,11.069173812866211
2593,0.0064825,165,0.00165,1.5621745586395264
2513,0.0062825,156,0.00156,1.3745768070220947
2568,0.00642,169,0.00169,13.862010955810547
2525,0.0063125,167,0.00167,1.4973089694976807
2544,0.00636,151,0.00151,7.6051530838012695
2600,0.0065,174,0.00174,7.465066194534302
2554,0.006385,169,0.00169,1.5220835208892822
2551,0.0063775,148,0.00148,7.50884222984314
2520,0.0063,144,0.00144,7.0398736000061035
2641,0.0066025,191,0.00191,5.3170201778411865
2565,0.0064125,187,0.00187,2.665398597717285
2522,0.006305,167,0.00167,7.824168920516968
2612,0.00653,168,0.00168,6.6077961921691895
