token_input,cost_input(USD),token_output,cost_output(USD),latency(s)
2938,0.001469,191,0.0002865,1.5078043937683105
2813,0.0014065,181,0.0002715,1.5223870277404785
3280,0.00164,172,0.000258,1.8244025707244873
2803,0.0014015,200,0.0003,1.847569465637207
3261,0.0016305,151,0.0002265,1.2857215404510498
2931,0.0014655,189,0.0002835,1.421327829360962
7042,0.003521,153,0.0002295,1.9749693870544434
7462,0.003731,217,0.0003255,1.823782205581665
2726,0.001363,237,0.0003555,1.6689643859863281
3505,0.0017525,267,0.0004005,2.130110025405884
3024,0.001512,211,0.0003165,1.4836249351501465
3151,0.0015755,178,0.000267,1.517509937286377
4241,0.0021205,207,0.0003105,1.6571238040924072
2951,0.0014755,173,0.0002595,1.6142630577087402
2911,0.0014555,352,0.000528,2.4003500938415527
2292,0.001146,141,0.0002115,1.1033873558044434
3101,0.0015505,177,0.0002655,1.9632642269134521
2781,0.0013905,196,0.000294,1.7284972667694092
2932,0.001466,161,0.0002415,1.247711181640625
3911,0.0019555,210,0.000315,2.394134283065796
2957,0.0014785,211,0.0003165,1.7942805290222168
3568,0.001784,197,0.0002955,1.7717704772949219
2758,0.001379,142,0.000213,1.2498445510864258
3331,0.0016655,181,0.0002715,1.5100955963134766
2817,0.0014085,208,0.000312,1.6082935333251953
3313,0.0016565,200,0.0003,1.4375834465026855
4132,0.002066,149,0.0002235,1.4588935375213623
3993,0.0019965,196,0.000294,1.7049005031585693
4333,0.0021665,183,0.0002745,1.385380506515503
3627,0.0018135,156,0.000234,1.3031041622161865
5090,0.002545,155,0.0002325,1.3390121459960938
2684,0.001342,224,0.000336,1.8187716007232666
5056,0.002528,159,0.0002385,1.975874900817871
2832,0.001416,172,0.000258,1.6829078197479248
3960,0.00198,183,0.0002745,1.662470817565918
4055,0.0020275,142,0.000213,1.1530961990356445
3887,0.0019435,325,0.0004875,3.415024518966675
3722,0.001861,154,0.000231,1.4632275104522705
3341,0.0016705,177,0.0002655,2.4423623085021973
3051,0.0015255,286,0.000429,2.0223217010498047
3620,0.00181,243,0.0003645,1.7367923259735107
4203,0.0021015,176,0.000264,2.0545308589935303
4484,0.002242,160,0.00024,1.9793527126312256
2620,0.00131,163,0.0002445,1.4230878353118896
3043,0.0015215,275,0.0004125,1.851701259613037
3509,0.0017545,191,0.0002865,1.6977243423461914
4383,0.0021915,193,0.0002895,1.816946268081665
2617,0.0013085,154,0.000231,1.1829307079315186
3099,0.0015495,162,0.000243,1.785705804824829
3123,0.0015615,211,0.0003165,1.644913673400879
3019,0.0015095,149,0.0002235,1.2536964416503906
3769,0.0018845,271,0.0004065,1.8257958889007568
3405,0.0017025,180,0.00027,1.5656914710998535
3930,0.001965,167,0.0002505,1.819931983947754
3038,0.001519,173,0.0002595,1.7510793209075928
2712,0.001356,169,0.0002535,1.5529451370239258
2849,0.0014245,153,0.0002295,1.3108198642730713
2746,0.001373,208,0.000312,2.1929867267608643
2972,0.001486,183,0.0002745,1.5700047016143799
2595,0.0012975,170,0.000255,1.557671070098877
2791,0.0013955,272,0.000408,2.576991558074951
2686,0.001343,175,0.0002625,1.4957935810089111
3113,0.0015565,151,0.0002265,1.4007635116577148
3151,0.0015755,174,0.000261,1.6132807731628418
3223,0.0016115,244,0.000366,2.7786991596221924
2644,0.001322,214,0.000321,1.5632224082946777
3184,0.001592,181,0.0002715,1.417419195175171
2684,0.001342,235,0.0003525,2.0322723388671875
3121,0.0015605,211,0.0003165,2.021073341369629
4158,0.002079,162,0.000243,2.3462634086608887
2747,0.0013735,185,0.0002775,1.8856163024902344
2670,0.001335,152,0.000228,1.246901273727417
2764,0.001382,223,0.0003345,2.1562118530273438
3053,0.0015265,180,0.00027,1.6190361976623535
2975,0.0014875,183,0.0002745,1.7146613597869873
2482,0.001241,151,0.0002265,1.3397364616394043
2534,0.001267,154,0.000231,1.2067325115203857
2639,0.0013195,156,0.000234,1.3043971061706543
2883,0.0014415,177,0.0002655,1.835134744644165
2807,0.0014035,136,0.000204,1.4180738925933838
2558,0.001279,157,0.0002355,1.706146240234375
2544,0.001272,131,0.0001965,1.1322014331817627
2588,0.001294,166,0.000249,1.630277156829834
2510,0.001255,133,0.0001995,1.2599351406097412
2565,0.0012825,194,0.000291,2.1549177169799805
2520,0.00126,140,0.00021,1.7767243385314941
2539,0.0012695,145,0.0002175,1.4691517353057861
2596,0.001298,169,0.0002535,1.2880961894989014
2547,0.0012735,164,0.000246,1.9067213535308838
2547,0.0012735,156,0.000234,1.3155581951141357
2517,0.0012585,140,0.00021,1.6268928050994873
2637,0.0013185,164,0.000246,1.547377586364746
2560,0.00128,162,0.000243,1.744201898574829
2519,0.0012595,143,0.0002145,1.987635612487793
2605,0.0013025,164,0.000246,1.5682861804962158
