token_input,cost_input(USD),token_output,cost_output(USD),latency(s)
3351,0.0026808,393,0.001572,6.671714544296265
3230,0.002584,428,0.001712,6.899427652359009
3686,0.0029488,342,0.001368,6.31009578704834
3207,0.0025656000000000003,360,0.00144,5.824916839599609
3691,0.0029528,381,0.001524,6.22151517868042
3338,0.0026704000000000003,373,0.001492,6.193549633026123
7904,0.006323200000000001,403,0.001612,8.006845235824585
8239,0.006591200000000001,416,0.001664,8.930714130401611
3113,0.0024904000000000003,370,0.00148,5.664031505584717
3997,0.0031976000000000005,414,0.001656,6.4950361251831055
3440,0.002752,368,0.001472,6.3490705490112305
3582,0.0028656000000000003,373,0.001492,6.4248363971710205
4840,0.003872,397,0.001588,7.989871263504028
3371,0.0026968,435,0.00174,7.434211254119873
3310,0.002648,362,0.001448,6.672926664352417
2588,0.0020704,393,0.001572,5.874956130981445
3535,0.002828,434,0.001736,7.359131574630737
3184,0.0025472000000000003,355,0.00142,5.802123785018921
3349,0.0026792,422,0.001688,7.342787981033325
4405,0.003524,429,0.001716,8.544386625289917
3357,0.0026856000000000002,521,0.002084,7.574794769287109
4065,0.003252,414,0.001656,7.680066823959351
3163,0.0025304,364,0.001456,6.201250314712524
3767,0.0030136000000000004,462,0.001848,8.247882843017578
3224,0.0025792000000000002,446,0.001784,6.578934669494629
3764,0.0030112000000000003,422,0.001688,7.534015893936157
4594,0.0036752000000000004,385,0.00154,7.489068508148193
4618,0.0036944,406,0.001624,7.9524877071380615
4923,0.0039384,422,0.001688,8.535240650177002
4059,0.0032472000000000004,412,0.001648,7.968919992446899
5734,0.0045872,421,0.001684,8.734187126159668
3064,0.0024512,428,0.001712,6.517716646194458
5638,0.0045104,400,0.0016,8.252451181411743
3210,0.002568,364,0.001456,6.317131042480469
4459,0.0035672000000000004,394,0.001576,7.330625057220459
4599,0.0036792,358,0.001432,7.000392198562622
4383,0.0035064000000000002,412,0.001648,7.726940155029297
4243,0.0033944,358,0.001432,6.833585739135742
3711,0.0029688,441,0.001764,8.117168426513672
3464,0.0027712,365,0.00146,6.389369487762451
4128,0.0033024,415,0.00166,8.756146669387817
4772,0.0038176000000000004,382,0.001528,7.716371297836304
5045,0.004036,406,0.001624,7.671313285827637
2929,0.0023432,378,0.001512,6.060213327407837
3451,0.0027608000000000003,391,0.001564,7.254141569137573
3900,0.00312,401,0.001604,8.101095914840698
4961,0.0039688,437,0.001748,8.230577230453491
2937,0.0023496,379,0.001516,5.81484580039978
3528,0.0028224,363,0.001452,6.191609859466553
3557,0.0028456,414,0.001656,7.093789100646973
3426,0.0027408000000000003,393,0.001572,6.807809829711914
4215,0.003372,434,0.001736,8.551949739456177
3843,0.0030744,421,0.001684,7.151588201522827
4425,0.00354,422,0.001688,8.417539119720459
3466,0.0027728,433,0.001732,7.41773247718811
3090,0.002472,393,0.001572,6.264455080032349
3241,0.0025928,387,0.001548,6.884433746337891
3141,0.0025128000000000004,418,0.001672,6.510491132736206
3409,0.0027272000000000004,425,0.0017,6.679582595825195
2983,0.0023864,389,0.001556,5.74906325340271
3180,0.002544,409,0.001636,6.567727088928223
3080,0.002464,342,0.001368,5.132238388061523
3545,0.002836,380,0.00152,6.4771199226379395
3556,0.0028448,445,0.00178,7.4910852909088135
3645,0.002916,406,0.001624,6.94391393661499
3008,0.0024064,450,0.0018,6.270179986953735
3605,0.002884,386,0.001544,6.736140012741089
3066,0.0024528,458,0.001832,6.623066186904907
3556,0.0028448,408,0.001632,7.198955059051514
4675,0.00374,398,0.001592,7.575369596481323
3143,0.0025144,406,0.001624,5.930452346801758
3069,0.0024552000000000003,400,0.0016,5.980344533920288
3168,0.0025344,369,0.001476,6.1463611125946045
3399,0.0027192,360,0.00144,6.546662092208862
3394,0.0027152,364,0.001456,6.478451251983643
2848,0.0022784000000000003,336,0.001344,5.103484869003296
2894,0.0023152000000000003,380,0.00152,5.862230539321899
3013,0.0024104,405,0.00162,6.050524473190308
3303,0.0026424,367,0.001468,6.58743691444397
3216,0.0025728,351,0.001404,5.736469984054565
2935,0.002348,371,0.001484,5.753291130065918
2936,0.0023488000000000003,342,0.001368,5.053282260894775
2960,0.002368,385,0.00154,12.682223320007324
2879,0.0023032000000000005,331,0.001324,5.570719957351685
2929,0.0023432,395,0.00158,5.688457250595093
2894,0.0023152000000000003,358,0.001432,5.44328236579895
2908,0.0023264,357,0.001428,5.781546354293823
2990,0.002392,331,0.001324,5.003979682922363
2925,0.00234,387,0.001548,6.162269115447998
2914,0.0023312000000000003,376,0.001504,5.969404935836792
2893,0.0023144,388,0.001552,5.975052833557129
3021,0.0024168,365,0.00146,5.533150911331177
2938,0.0023504,374,0.001496,8.41540265083313
2888,0.0023104,346,0.001384,5.2384397983551025
2996,0.0023968,341,0.001364,4.984906911849976
