token_input,cost_input(USD),token_output,cost_output(USD),latency(s)
3351,0.010053,509,0.007635,7.920267581939697
3230,0.00969,497,0.007455,10.26204514503479
3686,0.011058,503,0.007545,9.045793056488037
3207,0.009621,589,0.008835,7.669651508331299
3691,0.011073,484,0.00726,6.819894552230835
3338,0.010014,487,0.007305,7.267248153686523
7904,0.023712,574,0.00861,12.569343328475952
8239,0.024717,588,0.00882,13.045264720916748
3113,0.009339,560,0.0084,7.923134803771973
3997,0.011991,654,0.00981,11.06700849533081
3440,0.01032,557,0.008355,8.566492319107056
3582,0.010746,449,0.006735,6.784543037414551
4840,0.01452,712,0.01068,10.138656854629517
3371,0.010113,521,0.007815,11.158475160598755
3310,0.00993,523,0.007845,13.076154470443726
2588,0.007764,461,0.006915,14.004276037216187
3535,0.010605,578,0.00867,19.71247172355652
3184,0.009552,457,0.006855,10.924174547195435
3349,0.010047,557,0.008355,8.110771656036377
4405,0.013215,654,0.00981,10.073539972305298
3357,0.010071,652,0.00978,10.036588668823242
4065,0.012195,588,0.00882,8.6613187789917
3163,0.009489,562,0.00843,9.952217817306519
3767,0.011301,623,0.009345,19.583274364471436
3224,0.009672,653,0.009795,12.693243503570557
3764,0.011292,585,0.008775,17.000252962112427
4594,0.013782,574,0.00861,12.007529258728027
4618,0.013854,617,0.009255,19.830888748168945
4923,0.014769,552,0.00828,15.52745532989502
4059,0.012177,625,0.009375,9.915932893753052
5734,0.017202,618,0.00927,29.53033947944641
3064,0.009192,556,0.00834,8.681896686553955
5638,0.016914,563,0.008445,8.097204446792603
3210,0.00963,504,0.00756,12.4735848903656
4459,0.013377,545,0.008175,9.2122323513031
4599,0.013797,420,0.0063,16.282506942749023
4383,0.013149,542,0.00813,8.652214527130127
4243,0.012729,533,0.007995,9.291383981704712
3711,0.011133,552,0.00828,8.137116432189941
3464,0.010392,645,0.009675,13.884170532226562
4128,0.012384,695,0.010425,11.015015602111816
4772,0.014316,576,0.00864,8.11399245262146
5045,0.015135,604,0.00906,10.549301385879517
2929,0.008787,510,0.00765,9.981687068939209
3451,0.010353,549,0.008235,8.535308122634888
3900,0.0117,588,0.00882,8.990670680999756
4961,0.014883,597,0.008955,13.433555603027344
2937,0.008811,544,0.00816,9.740123510360718
3528,0.010584,616,0.00924,10.413735151290894
3557,0.010671,539,0.008085,8.546997785568237
3426,0.010278,476,0.00714,7.663571834564209
4215,0.012645,569,0.008535,14.739813089370728
3843,0.011529,516,0.00774,9.149252653121948
4425,0.013275,584,0.00876,19.245433568954468
3466,0.010398,580,0.0087,9.10276746749878
3090,0.00927,483,0.007245,6.861266374588013
3241,0.009723,603,0.009045,8.770063638687134
3141,0.009423,522,0.00783,14.772597789764404
3409,0.010227,525,0.007875,10.83736801147461
2983,0.008949,493,0.007395,27.55962300300598
3180,0.00954,501,0.007515,6.796366453170776
3080,0.00924,456,0.00684,6.842996597290039
3545,0.010635,487,0.007305,8.554890155792236
3556,0.010668,623,0.009345,9.631191968917847
3645,0.010935,571,0.008565,9.010558366775513
3008,0.009024,544,0.00816,12.473117113113403
3605,0.010815,556,0.00834,9.938337326049805
3066,0.009198,551,0.008265,9.297454595565796
3556,0.010668,567,0.008505,8.921635150909424
4675,0.014025,561,0.008415,10.025503635406494
3143,0.009429,622,0.00933,10.88559865951538
3069,0.009207,484,0.00726,16.129765272140503
3168,0.009504,567,0.008505,14.50304102897644
3399,0.010197,584,0.00876,9.934452772140503
3394,0.010182,590,0.00885,9.10448694229126
2848,0.008544,481,0.007215,10.20413589477539
2894,0.008682,507,0.007605,8.701930284500122
3013,0.009039,494,0.00741,9.2072114944458
3303,0.009909,472,0.00708,8.066730976104736
3216,0.009648,413,0.006195,8.199576616287231
2935,0.008805,453,0.006795,19.64746332168579
2936,0.008808,460,0.0069,7.846477508544922
2960,0.00888,516,0.00774,7.0250842571258545
2879,0.008637,419,0.006285,10.609199523925781
2929,0.008787,585,0.008775,8.954311847686768
2894,0.008682,481,0.007215,10.511103391647339
2908,0.008724,436,0.00654,9.695865869522095
2990,0.00897,480,0.0072,8.350173711776733
2925,0.008775,552,0.00828,7.8994011878967285
2914,0.008742,471,0.007065,7.420764923095703
2893,0.008679,471,0.007065,16.820496082305908
3021,0.009063,468,0.00702,10.67622685432434
2938,0.008814,512,0.00768,7.2873854637146
2888,0.008664,436,0.00654,9.225361824035645
2996,0.008988,469,0.007035,6.931833744049072
