token_input,cost_input(USD),token_output,cost_output(USD),latency(s)
1406,0.0017575,138,0.00138,14.038600206375122
1281,0.00160125,142,0.00142,7.379269361495972
1129,0.00141125,134,0.00134,12.986121416091919
1268,0.001585,147,0.00147,9.14594316482544
1347,0.00168375,177,0.00177,11.064406633377075
1569,0.00196125,144,0.00144,15.502809762954712
1835,0.00229375,126,0.00126,8.69934892654419
1231,0.00153875,158,0.00158,10.912984848022461
1202,0.0015025,186,0.00186,17.09376311302185
1189,0.00148625,149,0.00149,14.342607259750366
1215,0.00151875,129,0.00129,9.239243984222412
1320,0.00165,164,0.00164,17.56510353088379
1471,0.00183875,462,0.00462,16.816720247268677
1284,0.001605,161,0.00161,9.423717021942139
1353,0.00169125,142,0.00142,10.05006718635559
1238,0.0015475,133,0.00133,8.639463901519775
1226,0.0015325,122,0.00122,9.666690111160278
1331,0.00166375,119,0.00119,9.39613389968872
1243,0.00155375,127,0.00127,11.745909452438354
1161,0.00145125,132,0.00132,7.204993963241577
1175,0.00146875,134,0.00134,7.808642387390137
1315,0.00164375,154,0.00154,12.777340412139893
1233,0.00154125,132,0.00132,12.45408010482788
1240,0.00155,162,0.00162,8.85886287689209
1168,0.00146,135,0.00135,7.473053455352783
1421,0.00177625,156,0.00156,20.726911783218384
1204,0.001505,158,0.00158,9.931660890579224
1551,0.00193875,161,0.00161,11.112029552459717
1293,0.00161625,154,0.00154,13.455769777297974
1330,0.0016625,174,0.00174,16.046860694885254
1218,0.0015225,150,0.0015,15.661015272140503
1188,0.001485,123,0.00123,6.242191553115845
1195,0.00149375,128,0.00128,9.94477128982544
1215,0.00151875,127,0.00127,7.3063859939575195
1272,0.00159,121,0.00121,8.885498046875
1272,0.00159,143,0.00143,9.994412660598755
1736,0.00217,135,0.00135,9.913213968276978
1157,0.00144625,126,0.00126,7.34592866897583
1187,0.00148375,114,0.00114,8.359318971633911
1150,0.0014375,129,0.00129,9.41531229019165
1166,0.0014575,125,0.00125,11.183827638626099
1249,0.00156125,125,0.00125,7.530524730682373
1277,0.00159625,124,0.00124,9.228917360305786
1275,0.00159375,139,0.00139,12.712419986724854
1304,0.00163,142,0.00142,9.036848783493042
1172,0.001465,123,0.00123,8.398669958114624
1217,0.00152125,130,0.0013,14.148839473724365
1145,0.00143125,115,0.00115,8.273393869400024
1428,0.001785,147,0.00147,8.180350542068481
1201,0.00150125,119,0.00119,8.320758819580078
1147,0.00143375,122,0.00122,6.3453474044799805
1161,0.00145125,129,0.00129,8.028167724609375
1205,0.00150625,137,0.00137,7.3261988162994385
1182,0.0014775,152,0.00152,9.852487325668335
1255,0.00156875,120,0.0012,9.917401552200317
1159,0.00144875,132,0.00132,8.229865550994873
1155,0.00144375,134,0.00134,6.996882677078247
2343,0.00292875,186,0.00186,14.31143569946289
1339,0.00167375,133,0.00133,7.183772563934326
1185,0.00148125,136,0.00136,9.153028964996338
1222,0.0015275,133,0.00133,7.362222194671631
1327,0.00165875,624,0.00624,47.3880090713501
1181,0.00147625,142,0.00142,7.468878507614136
1349,0.00168625,152,0.00152,11.190258741378784
1159,0.00144875,142,0.00142,7.156294822692871
1149,0.00143625,124,0.00124,10.312713861465454
1332,0.001665,125,0.00125,8.659478187561035
1163,0.00145375,137,0.00137,10.958606481552124
1308,0.001635,133,0.00133,9.756094217300415
1157,0.00144625,123,0.00123,9.498589992523193
1109,0.00138625,123,0.00123,7.217273235321045
1158,0.0014475,124,0.00124,7.311813831329346
1193,0.00149125,134,0.00134,7.068825006484985
1184,0.00148,128,0.00128,8.680155754089355
1306,0.0016325,132,0.00132,9.008965015411377
1242,0.0015525,125,0.00125,7.165349006652832
1258,0.0015725,130,0.0013,8.290745973587036
1356,0.001695,120,0.0012,7.552859783172607
1244,0.001555,118,0.00118,10.318216800689697
1338,0.0016725,156,0.00156,11.836220026016235
1238,0.0015475,140,0.0014,14.073282480239868
1200,0.0015,125,0.00125,7.723882675170898
1173,0.00146625,151,0.00151,6.462432384490967
1167,0.00145875,128,0.00128,9.363122701644897
1220,0.001525,135,0.00135,6.5460193157196045
1246,0.0015575,118,0.00118,12.10973572731018
1207,0.00150875,146,0.00146,7.775765657424927
1157,0.00144625,127,0.00127,17.563961267471313
1676,0.002095,129,0.00129,17.120883464813232
1193,0.00149125,119,0.00119,8.167813301086426
2935,0.00366875,161,0.00161,11.539380311965942
1343,0.00167875,143,0.00143,12.485728979110718
2101,0.00262625,531,0.00531,17.37115740776062
1234,0.0015425,147,0.00147,8.504454851150513
1171,0.00146375,135,0.00135,9.82309865951538
1225,0.00153125,131,0.00131,6.518668174743652
1184,0.00148,132,0.00132,9.669453382492065
1283,0.00160375,140,0.0014,9.881566524505615
1174,0.0014675,126,0.00126,8.679907321929932
2349,0.00293625,170,0.0017,24.881681203842163
1278,0.0015975,175,0.00175,14.037926435470581
1402,0.0017525,150,0.0015,12.30103850364685
1124,0.001405,131,0.00131,7.216092109680176
1306,0.0016325,121,0.00121,9.933144569396973
1216,0.00152,137,0.00137,8.564006090164185
2127,0.00265875,204,0.00204,18.49940586090088
1359,0.00169875,136,0.00136,9.862572193145752
1156,0.001445,121,0.00121,8.993351459503174
1267,0.00158375,144,0.00144,8.38845181465149
1337,0.00167125,134,0.00134,10.403772115707397
1283,0.00160375,126,0.00126,6.706426620483398
1174,0.0014675,136,0.00136,6.4841485023498535
1398,0.0017475,140,0.0014,9.36800217628479
1178,0.0014725,118,0.00118,9.018321514129639
1707,0.00213375,132,0.00132,7.695896863937378
1207,0.00150875,139,0.00139,8.538385391235352
1401,0.00175125,139,0.00139,12.113003253936768
1251,0.00156375,124,0.00124,10.178592920303345
3307,0.00413375,158,0.00158,14.02490520477295
1305,0.00163125,126,0.00126,8.288551092147827
1207,0.00150875,137,0.00137,9.34898328781128
1366,0.0017075,120,0.0012,8.784868001937866
2117,0.00264625,160,0.0016,10.21681261062622
1253,0.00156625,122,0.00122,9.125484943389893
1243,0.00155375,116,0.00116,8.409513711929321
1475,0.00184375,135,0.00135,13.295413494110107
1342,0.0016775,154,0.00154,14.321370601654053
1242,0.0015525,112,0.00112,8.662205219268799
1318,0.0016475,486,0.00486,17.48232364654541
1212,0.001515,119,0.00119,7.497496604919434
1767,0.00220875,153,0.00153,14.093688011169434
1269,0.00158625,112,0.00112,10.124814748764038
1272,0.00159,118,0.00118,10.153724670410156
2173,0.00271625,160,0.0016,10.396953105926514
1264,0.00158,128,0.00128,7.372987508773804
1234,0.0015425,116,0.00116,9.678497552871704
1954,0.0024425,154,0.00154,9.745618343353271
1282,0.0016025,124,0.00124,7.933765888214111
1438,0.0017975,169,0.00169,10.440976858139038
1167,0.00145875,124,0.00124,6.681387901306152
1243,0.00155375,137,0.00137,8.567025899887085
1179,0.00147375,122,0.00122,7.5564491748809814
