token_input,cost_input(USD),token_output,cost_output(USD),latency(s)
1491,0.0011928,308,0.001232,4.71557354927063
1362,0.0010896,289,0.001156,4.583691358566284
1200,0.00096,297,0.001188,4.484525203704834
1363,0.0010904,275,0.0011,4.51970911026001
1448,0.0011584000000000002,362,0.001448,4.956314325332642
1685,0.001348,328,0.001312,5.312071084976196
2118,0.0016944,270,0.00108,5.0450663566589355
1308,0.0010464,305,0.00122,4.733598709106445
1273,0.0010184,328,0.001312,5.128828048706055
1261,0.0010088,301,0.001204,4.619178056716919
1300,0.00104,267,0.001068,4.482180118560791
1405,0.001124,291,0.001164,4.394978761672974
1572,0.0012576000000000002,317,0.001268,5.291463851928711
1363,0.0010904,296,0.001184,4.162455320358276
1453,0.0011624,296,0.001184,4.809105157852173
1313,0.0010504000000000002,284,0.001136,4.4520263671875
1297,0.0010376,307,0.001228,4.81331992149353
1405,0.001124,273,0.001092,4.251003265380859
1323,0.0010584000000000001,312,0.001248,4.756291151046753
1232,0.0009856,261,0.001044,4.272768020629883
1251,0.0010008,271,0.001084,4.410252332687378
1403,0.0011224000000000002,367,0.001468,5.354302167892456
1299,0.0010392,289,0.001156,4.723421335220337
1315,0.001052,280,0.00112,5.272292137145996
1242,0.0009936,271,0.001084,4.3715527057647705
1511,0.0012088,286,0.001144,4.715373754501343
1277,0.0010216000000000001,277,0.001108,4.701284408569336
1675,0.00134,295,0.00118,4.921294450759888
1394,0.0011152,338,0.001352,5.029682159423828
1422,0.0011376000000000001,337,0.001348,5.248820781707764
1300,0.00104,285,0.00114,4.566924333572388
1257,0.0010056,251,0.001004,4.142191648483276
1272,0.0010176,286,0.001144,4.58194637298584
1290,0.001032,271,0.001084,4.531651735305786
1360,0.001088,249,0.000996,4.238027572631836
1355,0.001084,274,0.001096,4.540865659713745
1845,0.001476,269,0.001076,8.408234596252441
1234,0.0009872000000000001,259,0.001036,4.156814336776733
1257,0.0010056,251,0.001004,4.4001500606536865
1221,0.0009768,255,0.00102,6.75063681602478
1235,0.000988,279,0.001116,5.209241628646851
