token_input,cost_input(USD),token_output,cost_output(USD),latency(s)
706,0.000353,265,0.0003975,2.368922710418701
580,0.00029,287,0.0004305,2.1912572383880615
433,0.0002165,99,0.0001485,0.9040107727050781
571,0.0002855,209,0.0003135,1.4923603534698486
644,0.000322,147,0.0002205,1.2622849941253662
874,0.000437,91,0.0001365,0.9690232276916504
1411,0.0007055,456,0.000684,3.3111724853515625
534,0.000267,106,0.000159,1.1680004596710205
503,0.0002515,141,0.0002115,1.4465734958648682
491,0.0002455,126,0.000189,1.4078583717346191
519,0.0002595,222,0.000333,1.6475565433502197
620,0.00031,113,0.0001695,1.3250634670257568
778,0.000389,122,0.000183,1.1728332042694092
587,0.0002935,109,0.0001635,1.9726455211639404
660,0.00033,225,0.0003375,1.855471134185791
537,0.0002685,254,0.000381,1.8655662536621094
520,0.00026,135,0.0002025,1.691744089126587
630,0.000315,97,0.0001455,0.9898271560668945
547,0.0002735,250,0.000375,3.0372633934020996
461,0.0002305,101,0.0001515,1.4144916534423828
480,0.00024,101,0.0001515,1.655818223953247
617,0.0003085,270,0.000405,1.7469048500061035
534,0.000267,97,0.0001455,0.9071016311645508
542,0.000271,273,0.0004095,2.122898578643799
468,0.000234,230,0.000345,1.6361689567565918
724,0.000362,90,0.000135,1.2250096797943115
504,0.000252,274,0.000411,2.3421902656555176
858,0.000429,112,0.000168,1.0933172702789307
598,0.000299,254,0.000381,1.8999221324920654
634,0.000317,130,0.000195,1.2957191467285156
523,0.0002615,110,0.000165,1.1545159816741943
492,0.000246,93,0.0001395,1.119227647781372
495,0.0002475,107,0.0001605,1.3888263702392578
512,0.000256,90,0.000135,1.0385019779205322
578,0.000289,256,0.000384,2.461425304412842
575,0.0002875,94,0.000141,1.3826725482940674
1036,0.000518,292,0.000438,2.60518741607666
462,0.000231,262,0.000393,1.8806736469268799
491,0.0002455,224,0.000336,1.7617523670196533
455,0.0002275,260,0.00039,1.7928423881530762
466,0.000233,89,0.0001335,1.3270511627197266
554,0.000277,285,0.0004275,2.2897610664367676
644,0.000322,95,0.0001425,1.3205738067626953
574,0.000287,294,0.000441,2.9275119304656982
610,0.000305,248,0.000372,2.0093703269958496
475,0.0002375,97,0.0001455,1.0467045307159424
517,0.0002585,96,0.000144,1.0021843910217285
449,0.0002245,228,0.000342,1.5987989902496338
735,0.0003675,279,0.0004185,2.1266441345214844
505,0.0002525,267,0.0004005,1.9599320888519287
448,0.000224,94,0.000141,1.0366733074188232
461,0.0002305,91,0.0001365,1.1346638202667236
509,0.0002545,256,0.000384,2.123821258544922
485,0.0002425,243,0.0003645,1.7161457538604736
561,0.0002805,98,0.000147,1.2358005046844482
463,0.0002315,277,0.0004155,2.0434393882751465
459,0.0002295,278,0.000417,1.8751919269561768
1635,0.0008175,367,0.0005505,2.3667852878570557
646,0.000323,250,0.000375,1.7323009967803955
487,0.0002435,122,0.000183,1.3810503482818604
527,0.0002635,283,0.0004245,1.7824532985687256
628,0.000314,138,0.000207,1.1989827156066895
484,0.000242,250,0.000375,1.830655813217163
659,0.0003295,100,0.00015,1.1488492488861084
463,0.0002315,250,0.000375,2.1006455421447754
453,0.0002265,226,0.000339,1.8943812847137451
742,0.000371,231,0.0003465,1.7007391452789307
463,0.0002315,236,0.000354,2.452237844467163
614,0.000307,98,0.000147,1.3954026699066162
