token_input,cost_input(USD),token_output,cost_output(USD),latency(s)
728,0.00091,167,0.00167,8.666014194488525
603,0.00075375,177,0.00177,11.685208797454834
451,0.00056375,136,0.00136,7.245402097702026
590,0.0007375,152,0.00152,8.38674521446228
669,0.00083625,177,0.00177,9.875243186950684
891,0.00111375,175,0.00175,10.086360692977905
1157,0.00144625,139,0.00139,9.500835418701172
553,0.00069125,207,0.00207,10.779574632644653
524,0.000655,213,0.00213,11.885283708572388
511,0.00063875,186,0.00186,11.266690731048584
537,0.00067125,137,0.00137,9.375263690948486
642,0.0008025,163,0.00163,13.523733377456665
793,0.00099125,184,0.00184,15.105777263641357
606,0.0007575,161,0.00161,9.311201810836792
675,0.00084375,146,0.00146,12.450194835662842
560,0.0007,170,0.0017,14.829124212265015
548,0.000685,175,0.00175,11.572070837020874
653,0.00081625,155,0.00155,11.395286798477173
565,0.00070625,170,0.0017,9.701411962509155
483,0.00060375,140,0.0014,7.429553747177124
497,0.00062125,144,0.00144,8.940869331359863
637,0.00079625,180,0.0018,9.737975597381592
555,0.00069375,163,0.00163,11.888057947158813
562,0.0007025,168,0.00168,10.336441040039062
490,0.0006125,143,0.00143,7.3426573276519775
743,0.00092875,180,0.0018,12.672852754592896
526,0.0006575,165,0.00165,10.503383874893188
873,0.00109125,161,0.00161,9.787943840026855
615,0.00076875,166,0.00166,10.299665689468384
652,0.000815,174,0.00174,11.514003992080688
540,0.000675,151,0.00151,11.405616760253906
510,0.0006375,144,0.00144,6.395121812820435
517,0.00064625,146,0.00146,9.203761100769043
537,0.00067125,139,0.00139,7.190650224685669
594,0.0007425,137,0.00137,8.656863927841187
594,0.0007425,143,0.00143,11.529234886169434
1058,0.0013225,189,0.00189,11.529605865478516
479,0.00059875,170,0.0017,7.129475355148315
509,0.00063625,135,0.00135,9.10946273803711
472,0.00059,135,0.00135,8.859553337097168
488,0.00061,139,0.00139,6.8803699016571045
571,0.00071375,159,0.00159,8.063891887664795
599,0.00074875,141,0.00141,11.578380346298218
597,0.00074625,157,0.00157,9.393934488296509
626,0.0007825,154,0.00154,10.483733892440796
494,0.0006175,143,0.00143,9.765653848648071
539,0.00067375,149,0.00149,12.141547918319702
467,0.00058375,129,0.00129,8.229673385620117
750,0.0009375,147,0.00147,9.208051204681396
523,0.00065375,149,0.00149,9.11965537071228
469,0.00058625,128,0.00128,6.794471979141235
