token_input,cost_input(USD),token_output,cost_output(USD),latency(s)
709,0.0017725,137,0.00137,2.338240385055542
583,0.0014575,145,0.00145,1.4431078433990479
434,0.001085,116,0.00116,2.511707067489624
574,0.001435,118,0.00118,2.0084638595581055
647,0.0016175,204,0.00204,2.3669564723968506
876,0.00219,176,0.00176,2.0167946815490723
1275,0.0031875,319,0.00319,10.304712533950806
536,0.00134,187,0.00187,2.384211301803589
505,0.0012625,193,0.00193,2.0201120376586914
492,0.00123,126,0.00126,3.940732717514038
521,0.0013025,105,0.00105,1.5819814205169678
624,0.00156,216,0.00216,2.4473297595977783
780,0.00195,208,0.00208,2.466547727584839
591,0.0014775,224,0.00224,2.4719150066375732
662,0.001655,114,0.00114,1.790048360824585
540,0.00135,154,0.00154,1.7630712985992432
522,0.001305,143,0.00143,2.50898814201355
634,0.001585,145,0.00145,2.197017192840576
550,0.001375,127,0.00127,1.7185299396514893
463,0.0011575,102,0.00102,1.4471735954284668
483,0.0012075,110,0.0011,1.1286892890930176
621,0.0015525,129,0.00129,1.8745081424713135
536,0.00134,189,0.00189,2.52268385887146
546,0.001365,194,0.00194,2.855790138244629
470,0.001175,111,0.00111,1.2291669845581055
727,0.0018175,144,0.00144,1.8550794124603271
506,0.001265,182,0.00182,2.222637414932251
860,0.00215,128,0.00128,1.5828666687011719
600,0.0015,148,0.00148,1.6362636089324951
635,0.0015875,140,0.0014,2.1418068408966064
525,0.0013125,121,0.00121,1.6565606594085693
494,0.001235,100,0.001,1.3096539974212646
498,0.001245,124,0.00124,1.3292691707611084
514,0.001285,127,0.00127,3.13919734954834
580,0.00145,107,0.00107,1.6243922710418701
578,0.001445,125,0.00125,1.9776031970977783
1038,0.002595,123,0.00123,1.6043810844421387
462,0.001155,103,0.00103,1.253659963607788
493,0.0012325,98,0.00098,1.481492042541504
457,0.0011425,106,0.00106,1.7506062984466553
468,0.00117,92,0.00092,1.2334709167480469
556,0.00139,123,0.00123,1.5821552276611328
601,0.0015025,113,0.00113,1.440096378326416
576,0.00144,137,0.00137,1.9904122352600098
613,0.0015325,151,0.00151,1.7389822006225586
477,0.0011925,111,0.00111,1.4395225048065186
521,0.0013025,128,0.00128,1.7446932792663574
451,0.0011275,127,0.00127,1.5201373100280762
737,0.0018425,122,0.00122,2.1564877033233643
507,0.0012675,132,0.00132,1.9501430988311768
449,0.0011225,98,0.00098,1.2775819301605225
463,0.0011575,105,0.00105,1.8957970142364502
511,0.0012775,119,0.00119,2.358729124069214
487,0.0012175,120,0.0012,1.8765413761138916
562,0.001405,110,0.0011,1.5309836864471436
466,0.001165,111,0.00111,1.495401382446289
460,0.00115,109,0.00109,1.7816312313079834
1638,0.004095,187,0.00187,2.682483196258545
647,0.0016175,107,0.00107,1.4182560443878174
489,0.0012225,136,0.00136,1.573613166809082
529,0.0013225,109,0.00109,1.3703560829162598
630,0.001575,175,0.00175,2.120760440826416
486,0.001215,111,0.00111,2.2709879875183105
661,0.0016525,105,0.00105,2.3059465885162354
465,0.0011625,110,0.0011,2.3177592754364014
455,0.0011375,100,0.001,5.610523462295532
678,0.001695,155,0.00155,2.035876512527466
465,0.0011625,120,0.0012,1.7917957305908203
616,0.00154,127,0.00127,1.7127892971038818
463,0.0011575,106,0.00106,1.4967327117919922
414,0.001035,111,0.00111,1.653120756149292
462,0.001155,101,0.00101,1.5306382179260254
501,0.0012525,96,0.00096,1.156543254852295
490,0.001225,104,0.00104,1.2887487411499023
613,0.0015325,108,0.00108,1.5160539150238037
544,0.00136,102,0.00102,3.290426731109619
566,0.001415,107,0.00107,1.5786387920379639
663,0.0016575,104,0.00104,1.5358033180236816
544,0.00136,101,0.00101,1.7784295082092285
634,0.001585,164,0.00164,1.9986529350280762
546,0.001365,144,0.00144,1.7812821865081787
508,0.00127,164,0.00164,2.265192985534668
473,0.0011825,116,0.00116,1.6857569217681885
474,0.001185,106,0.00106,1.2863950729370117
525,0.0013125,146,0.00146,1.7803969383239746
552,0.00138,172,0.00172,2.1405067443847656
513,0.0012825,112,0.00112,1.7987732887268066
465,0.0011625,141,0.00141,1.7962102890014648
993,0.0024825,132,0.00132,1.7033250331878662
498,0.001245,98,0.00098,1.1487946510314941
2236,0.00559,148,0.00148,4.2252092361450195
648,0.00162,200,0.002,2.5385899543762207
1423,0.0035575,146,0.00146,2.6684277057647705
534,0.001335,120,0.0012,1.871880292892456
477,0.0011925,112,0.00112,1.9823589324951172
528,0.00132,107,0.00107,2.0828301906585693
487,0.0012175,167,0.00167,1.7337751388549805
594,0.001485,146,0.00146,2.9812939167022705
475,0.0011875,152,0.00152,1.952629566192627
1650,0.004125,185,0.00185,2.3906750679016113
588,0.00147,168,0.00168,2.582529067993164
711,0.0017775,149,0.00149,2.0293056964874268
429,0.0010725,125,0.00125,1.731034755706787
604,0.00151,117,0.00117,3.6995701789855957
519,0.0012975,128,0.00128,4.7415361404418945
1550,0.003875,151,0.00151,2.1179122924804688
666,0.001665,103,0.00103,1.9197638034820557
460,0.00115,109,0.00109,1.9917356967926025
578,0.001445,108,0.00108,1.9637300968170166
632,0.00158,110,0.0011,1.7527077198028564
581,0.0014525,101,0.00101,1.2978312969207764
480,0.0012,148,0.00148,1.969761610031128
702,0.001755,201,0.00201,2.2533118724823
481,0.0012025,101,0.00101,1.3958282470703125
1086,0.002715,108,0.00108,1.3230464458465576
508,0.00127,110,0.0011,1.8615820407867432
710,0.001775,149,0.00149,2.404534101486206
557,0.0013925,175,0.00175,2.4803998470306396
2680,0.0067,231,0.00231,8.611178398132324
607,0.0015175,120,0.0012,2.0710244178771973
508,0.00127,113,0.00113,1.486410140991211
673,0.0016825,136,0.00136,2.071204423904419
1413,0.0035325,203,0.00203,2.0754997730255127
559,0.0013975,98,0.00098,1.5845673084259033
550,0.001375,144,0.00144,1.5660161972045898
788,0.00197,139,0.00139,2.101346731185913
652,0.00163,182,0.00182,2.1869595050811768
542,0.001355,97,0.00097,1.3131625652313232
623,0.0015575,105,0.00105,1.7360153198242188
516,0.00129,117,0.00117,1.9006998538970947
1071,0.0026775,161,0.00161,5.913418531417847
575,0.0014375,102,0.00102,1.6705899238586426
572,0.00143,117,0.00117,1.6629350185394287
1463,0.0036575,203,0.00203,2.2998921871185303
572,0.00143,115,0.00115,1.6710724830627441
544,0.00136,99,0.00099,1.2687737941741943
1247,0.0031175,122,0.00122,2.5316450595855713
585,0.0014625,109,0.00109,1.4503545761108398
730,0.001825,148,0.00148,1.2704172134399414
472,0.00118,109,0.00109,1.2752196788787842
561,0.0014025,99,0.00099,1.2740142345428467
483,0.0012075,98,0.00098,1.2974798679351807
624,0.00156,124,0.00124,1.2484817504882812
666,0.001665,127,0.00127,1.194366693496704
548,0.00137,102,0.00102,1.3258488178253174
508,0.00127,157,0.00157,1.7038967609405518
877,0.0021925,136,0.00136,1.5732390880584717
582,0.001455,109,0.00109,1.3902206420898438
1337,0.0033425,117,0.00117,1.2273790836334229
528,0.00132,110,0.0011,1.3536078929901123
