token_input,cost_input(USD),token_output,cost_output(USD),latency(s)
1491,0.004473,372,0.00558,9.13292932510376
1362,0.004086,361,0.005415,7.333522796630859
1200,0.0036,388,0.00582,6.195723295211792
1363,0.004089,387,0.005805,10.644819974899292
1448,0.004344,437,0.006555,10.824801445007324
1685,0.005055,446,0.00669,9.028514385223389
2118,0.006354,353,0.005295,9.221943616867065
1308,0.003924,369,0.005535,10.417194843292236
1273,0.003819,429,0.006435,8.267579317092896
1261,0.003783,394,0.00591,9.50581169128418
1300,0.0039,349,0.005235,5.859394073486328
1405,0.004215,413,0.006195,8.098010540008545
1572,0.004716,438,0.00657,10.537724018096924
1363,0.004089,379,0.005685,7.209101676940918
1453,0.004359,352,0.00528,15.261244058609009
1313,0.003939,344,0.00516,6.105914115905762
1297,0.003891,392,0.00588,8.801879167556763
1405,0.004215,415,0.006225,11.021146059036255
1323,0.003969,396,0.00594,6.409284353256226
1232,0.003696,334,0.00501,7.226956129074097
1251,0.003753,337,0.005055,6.848623991012573
1403,0.004209,406,0.00609,7.333785772323608
1299,0.003897,319,0.004785,6.388765096664429
1315,0.003945,371,0.005565,12.429539918899536
1242,0.003726,362,0.00543,7.427871227264404
1511,0.004533,401,0.006015,7.200622797012329
1277,0.003831,375,0.005625,11.835391283035278
1675,0.005025,383,0.005745,6.1539976596832275
1394,0.004182,444,0.00666,7.1364312171936035
1422,0.004266,459,0.006885,10.005756139755249
1300,0.0039,402,0.00603,7.459655284881592
1257,0.003771,292,0.00438,5.28832483291626
1272,0.003816,361,0.005415,7.405268430709839
1290,0.00387,332,0.00498,7.06192421913147
1360,0.00408,372,0.00558,7.741365909576416
1355,0.004065,416,0.00624,7.934168338775635
1845,0.005535,392,0.00588,10.864959001541138
1234,0.003702,361,0.005415,8.262661218643188
1257,0.003771,331,0.004965,9.109276056289673
1221,0.003663,343,0.005145,6.4657957553863525
1235,0.003705,369,0.005535,8.017552614212036
1322,0.003966,327,0.004905,6.433310270309448
1387,0.004161,356,0.00534,10.348945140838623
1358,0.004074,371,0.005565,7.564980745315552
1396,0.004188,369,0.005535,8.268068790435791
1240,0.00372,335,0.005025,6.500655174255371
1292,0.003876,354,0.00531,10.305906057357788
1215,0.003645,323,0.004845,8.829517602920532
1543,0.004629,359,0.005385,10.161701917648315
