token_input,cost_input(USD),token_output,cost_output(USD),latency(s)
1136,0.00284,113,0.00113,9.537284135818481
1338,0.003345,149,0.00149,1.417823314666748
1185,0.0029625,153,0.00153,1.7815577983856201
3308,0.00827,338,0.00338,14.35707950592041
1235,0.0030875,101,0.00101,1.2084240913391113
1136,0.00284,117,0.00117,1.2852585315704346
1301,0.0032525,97,0.00097,1.0875937938690186
2041,0.0051025,125,0.00125,1.7639048099517822
1187,0.0029675,98,0.00098,1.382418155670166
1178,0.002945,91,0.00091,0.9622459411621094
1416,0.00354,108,0.00108,1.0579657554626465
1280,0.0032,130,0.0013,3.058577299118042
1170,0.002925,96,0.00096,1.2677333354949951
1251,0.0031275,103,0.00103,4.013714075088501
1144,0.00286,95,0.00095,1.9937222003936768
1699,0.0042475,112,0.00112,4.2968738079071045
1203,0.0030075,99,0.00099,3.110629081726074
1200,0.003,94,0.00094,1.6866488456726074
2091,0.0052275,125,0.00125,5.04790186882019
1200,0.003,105,0.00105,1.5818543434143066
1172,0.00293,96,0.00096,1.1889755725860596
1875,0.0046875,133,0.00133,5.90864634513855
1213,0.0030325,108,0.00108,2.450481653213501
1358,0.003395,143,0.00143,1.5180833339691162
1100,0.00275,98,0.00098,3.512709856033325
1189,0.0029725,99,0.00099,1.096374273300171
1111,0.0027775,98,0.00098,4.229351997375488
1252,0.00313,107,0.00107,1.22114896774292
1294,0.003235,127,0.00127,4.3874123096466064
1176,0.00294,102,0.00102,2.6448264122009277
1136,0.00284,100,0.001,1.2602458000183105
1505,0.0037625,135,0.00135,4.606952428817749
1210,0.003025,109,0.00109,2.8158364295959473
1965,0.0049125,116,0.00116,4.118021249771118
1156,0.00289,103,0.00103,2.6204404830932617
